county,date,vaccines_started,vaccines_completed
Belmont,4/15/21,157,680
Belmont,4/16/21,73,448
Belmont,4/17/21,17,30
Belmont,4/18/21,5,23
Belmont,4/19/21,39,174
Belmont,4/20/21,20,131
Belmont,4/21/21,101,165
Belmont,4/22/21,133,653
Belmont,4/23/21,52,141
Belmont,4/24/21,13,39
Belmont,4/25/21,2,6
Brown ,12/14/20,0,0
Brown ,12/15/20,0,0
Brown ,12/16/20,1,0
Brown ,12/17/20,2,0
Brown ,12/18/20,56,0
Brown ,12/19/20,22,0
Brown ,12/20/20,1,0
Brown ,12/21/20,0,0
Brown ,12/22/20,28,0
Brown ,12/23/20,60,0
Brown ,12/24/20,15,0
Brown ,12/25/20,1,0
Brown ,12/26/20,15,0
Brown ,12/27/20,33,0
Brown ,12/28/20,75,0
Brown ,12/29/20,65,0
Brown ,12/30/20,69,0
Brown ,12/31/20,27,0
Brown ,1/1/21,0,0
Brown ,1/2/21,11,0
Brown ,1/3/21,0,0
Brown ,1/4/21,43,0
Brown ,1/5/21,27,0
Brown ,1/6/21,135,2
Brown ,1/7/21,35,2
Brown ,1/8/21,101,63
Brown ,1/9/21,2,0
Brown ,1/10/21,0,0
Brown ,1/11/21,25,1
Brown ,1/12/21,224,21
Brown ,1/13/21,49,20
Brown ,1/14/21,48,2
Brown ,1/15/21,58,1
Brown ,1/16/21,5,2
Brown ,1/17/21,8,0
Brown ,1/18/21,20,3
Brown ,1/19/21,38,4
Brown ,1/20/21,39,27
Brown ,1/21/21,171,28
Brown ,1/22/21,78,2
Brown ,1/23/21,475,57
Brown ,1/24/21,2,2
Brown ,1/25/21,47,65
Brown ,1/26/21,138,65
Brown ,1/27/21,19,124
Brown ,1/28/21,151,27
Brown ,1/29/21,440,89
Brown ,1/30/21,29,1
Brown ,1/31/21,2,0
Brown ,2/1/21,51,20
Brown ,2/2/21,163,207
Brown ,2/3/21,29,51
Brown ,2/4/21,122,43
Brown ,2/5/21,76,76
Brown ,2/6/21,308,13
Brown ,2/7/21,5,3
Brown ,2/8/21,41,41
Brown ,2/9/21,122,47
Brown ,2/10/21,38,33
Brown ,2/11/21,84,36
Brown ,2/12/21,372,45
Brown ,2/13/21,77,416
Brown ,2/14/21,3,2
Brown ,2/15/21,23,16
Brown ,2/16/21,10,7
Brown ,2/17/21,41,56
Brown ,2/18/21,66,80
Brown ,2/19/21,6,115
Brown ,2/20/21,257,339
Brown ,2/21/21,0,3
Brown ,2/22/21,14,47
Brown ,2/23/21,151,80
Brown ,2/24/21,69,33
Brown ,2/25/21,69,125
Brown ,2/26/21,102,52
Brown ,2/27/21,31,23
Brown ,2/28/21,6,6
Brown ,3/1/21,27,42
Brown ,3/2/21,47,120
Brown ,3/3/21,133,38
Brown ,3/4/21,137,165
Brown ,3/5/21,125,98
Brown ,3/6/21,30,339
Brown ,3/7/21,7,3
Brown ,3/8/21,92,92
Brown ,3/9/21,133,156
Brown ,3/10/21,173,74
Brown ,3/11/21,153,163
Brown ,3/12/21,110,345
Brown ,3/13/21,274,59
Brown ,3/14/21,8,1
Brown ,3/15/21,76,41
Brown ,3/16/21,81,124
Brown ,3/17/21,560,360
Brown ,3/18/21,196,147
Brown ,3/19/21,80,118
Brown ,3/20/21,27,257
Brown ,3/21/21,11,1
Brown ,3/22/21,78,24
Brown ,3/23/21,181,100
Brown ,3/24/21,123,46
Brown ,3/25/21,155,127
Brown ,3/26/21,173,91
Brown ,3/27/21,67,20
Brown ,3/28/21,7,7
Brown ,3/29/21,82,42
Brown ,3/30/21,171,110
Brown ,3/31/21,92,134
Brown ,4/1/21,150,115
Brown ,4/2/21,96,68
Brown ,4/3/21,45,13
Brown ,4/4/21,25,14
Brown ,4/5/21,126,87
Brown ,4/6/21,179,165
Brown ,4/7/21,140,135
Brown ,4/8/21,198,151
Brown ,4/9/21,82,96
Brown ,4/10/21,91,89
Brown ,4/11/21,38,26
Brown ,4/12/21,71,98
Brown ,4/13/21,155,97
Brown ,4/14/21,75,143
Brown ,4/15/21,114,121
Brown ,4/16/21,64,50
Brown ,4/17/21,26,45
Brown ,4/18/21,18,7
Brown ,4/19/21,42,60
Brown ,4/20/21,48,128
Brown ,4/21/21,61,91
Brown ,4/22/21,53,63
Brown ,4/23/21,17,173
Brown ,4/24/21,17,54
Brown ,4/25/21,7,14
Butler,12/14/20,3,0
Butler,12/15/20,25,0
Butler,12/16/20,35,0
Butler,12/17/20,44,0
Butler,12/18/20,19,0
Butler,12/19/20,1,0
Butler,12/20/20,2,0
Butler,12/21/20,153,0
Butler,12/22/20,227,0
Butler,12/23/20,350,0
Butler,12/24/20,276,0
Butler,12/25/20,22,0
Butler,12/26/20,107,0
Butler,12/27/20,276,0
Butler,12/28/20,710,0
Butler,12/29/20,780,0
Butler,12/30/20,821,0
Butler,12/31/20,395,0
Butler,1/1/21,5,1
Butler,1/2/21,45,0
Butler,1/3/21,48,0
Butler,1/4/21,376,5
Butler,1/5/21,490,24
Butler,1/6/21,827,36
Butler,1/7/21,859,48
Butler,1/8/21,665,18
Butler,1/9/21,326,2
Butler,1/10/21,177,3
Butler,1/11/21,517,127
Butler,1/12/21,591,139
Butler,1/13/21,1144,21
Butler,1/14/21,710,15
Butler,1/15/21,967,6
Butler,1/16/21,404,22
Butler,1/17/21,257,64
Butler,1/18/21,248,231
Butler,1/19/21,532,261
Butler,1/20/21,1453,428
Butler,1/21/21,1169,300
Butler,1/22/21,1246,49
Butler,1/23/21,633,81
Butler,1/24/21,298,99
Butler,1/25/21,487,427
Butler,1/26/21,511,672
Butler,1/27/21,1353,665
Butler,1/28/21,1328,773
Butler,1/29/21,1451,305
Butler,1/30/21,1080,250
Butler,1/31/21,487,123
Butler,2/1/21,772,303
Butler,2/2/21,946,481
Butler,2/3/21,1304,461
Butler,2/4/21,2304,683
Butler,2/5/21,2000,637
Butler,2/6/21,822,454
Butler,2/7/21,445,247
Butler,2/8/21,698,430
Butler,2/9/21,1029,769
Butler,2/10/21,1023,1048
Butler,2/11/21,1194,1238
Butler,2/12/21,1888,725
Butler,2/13/21,855,595
Butler,2/14/21,197,103
Butler,2/15/21,264,290
Butler,2/16/21,221,261
Butler,2/17/21,675,881
Butler,2/18/21,525,1604
Butler,2/19/21,991,1132
Butler,2/20/21,238,871
Butler,2/21/21,204,397
Butler,2/22/21,174,888
Butler,2/23/21,454,827
Butler,2/24/21,952,2416
Butler,2/25/21,920,2517
Butler,2/26/21,1155,2445
Butler,2/27/21,1031,1067
Butler,2/28/21,259,372
Butler,3/1/21,753,663
Butler,3/2/21,863,703
Butler,3/3/21,1552,854
Butler,3/4/21,2216,1350
Butler,3/5/21,1552,1514
Butler,3/6/21,1065,881
Butler,3/7/21,346,243
Butler,3/8/21,1100,670
Butler,3/9/21,1877,648
Butler,3/10/21,2308,881
Butler,3/11/21,3000,1380
Butler,3/12/21,2235,2040
Butler,3/13/21,1548,908
Butler,3/14/21,417,282
Butler,3/15/21,1267,401
Butler,3/16/21,2359,542
Butler,3/17/21,2764,710
Butler,3/18/21,3547,772
Butler,3/19/21,2607,1005
Butler,3/20/21,1148,612
Butler,3/21/21,454,185
Butler,3/22/21,1231,376
Butler,3/23/21,1653,595
Butler,3/24/21,2979,1303
Butler,3/25/21,3130,1216
Butler,3/26/21,2771,962
Butler,3/27/21,1553,1251
Butler,3/28/21,568,275
Butler,3/29/21,1500,559
Butler,3/30/21,2737,1121
Butler,3/31/21,3546,1694
Butler,4/1/21,3163,2222
Butler,4/2/21,2574,1535
Butler,4/3/21,1472,985
Butler,4/4/21,466,233
Butler,4/5/21,1200,1147
Butler,4/6/21,2194,2079
Butler,4/7/21,3106,2553
Butler,4/8/21,2329,3357
Butler,4/9/21,2461,2502
Butler,4/10/21,1568,1433
Butler,4/11/21,706,1022
Butler,4/12/21,1020,1428
Butler,4/13/21,965,1977
Butler,4/14/21,1375,2652
Butler,4/15/21,1395,3297
Butler,4/16/21,1450,2413
Butler,4/17/21,584,1234
Butler,4/18/21,190,709
Butler,4/19/21,555,1336
Butler,4/20/21,644,2333
Butler,4/21/21,771,2880
Butler,4/22/21,679,2263
Butler,4/23/21,763,1405
Butler,4/24/21,481,1036
Butler,4/25/21,235,488
Carroll,12/14/20,0,0
Carroll,12/15/20,0,0
Carroll,12/16/20,4,0
Carroll,12/17/20,2,0
Carroll,12/18/20,6,0
Carroll,12/19/20,0,0
Carroll,12/20/20,0,0
Carroll,12/21/20,3,0
Carroll,12/22/20,5,0
Carroll,12/23/20,21,0
Carroll,12/24/20,12,0
Carroll,12/25/20,0,0
Carroll,12/26/20,5,0
Carroll,12/27/20,8,0
Carroll,12/28/20,40,0
Carroll,12/29/20,52,1
Carroll,12/30/20,99,0
Carroll,12/31/20,25,0
Carroll,1/1/21,0,0
Carroll,1/2/21,7,0
Carroll,1/3/21,4,0
Carroll,1/4/21,143,0
Carroll,1/5/21,106,0
Carroll,1/6/21,77,6
Carroll,1/7/21,28,2
Carroll,1/8/21,45,3
Carroll,1/9/21,7,0
Carroll,1/10/21,0,0
Carroll,1/11/21,9,7
Carroll,1/12/21,72,4
Carroll,1/13/21,25,10
Carroll,1/14/21,12,1
Carroll,1/15/21,13,0
Carroll,1/16/21,7,6
Carroll,1/17/21,6,0
Carroll,1/18/21,3,5
Carroll,1/19/21,5,6
Carroll,1/20/21,208,53
Carroll,1/21/21,80,10
Carroll,1/22/21,54,11
Carroll,1/23/21,22,7
Carroll,1/24/21,13,0
Carroll,1/25/21,44,64
Carroll,1/26/21,276,60
Carroll,1/27/21,64,29
Carroll,1/28/21,57,18
Carroll,1/29/21,52,21
Carroll,1/30/21,25,4
Carroll,1/31/21,16,2
Carroll,2/1/21,53,55
Carroll,2/2/21,47,50
Carroll,2/3/21,79,85
Carroll,2/4/21,276,50
Carroll,2/5/21,53,91
Carroll,2/6/21,16,12
Carroll,2/7/21,15,10
Carroll,2/8/21,46,44
Carroll,2/9/21,314,20
Carroll,2/10/21,46,40
Carroll,2/11/21,41,72
Carroll,2/12/21,40,26
Carroll,2/13/21,15,14
Carroll,2/14/21,3,7
Carroll,2/15/21,6,16
Carroll,2/16/21,26,11
Carroll,2/17/21,129,270
Carroll,2/18/21,19,31
Carroll,2/19/21,162,54
Carroll,2/20/21,50,22
Carroll,2/21/21,1,15
Carroll,2/22/21,30,25
Carroll,2/23/21,105,253
Carroll,2/24/21,44,33
Carroll,2/25/21,428,37
Carroll,2/26/21,33,49
Carroll,2/27/21,64,16
Carroll,2/28/21,20,11
Carroll,3/1/21,39,28
Carroll,3/2/21,127,319
Carroll,3/3/21,63,39
Carroll,3/4/21,330,24
Carroll,3/5/21,61,62
Carroll,3/6/21,32,21
Carroll,3/7/21,17,7
Carroll,3/8/21,87,43
Carroll,3/9/21,190,384
Carroll,3/10/21,101,49
Carroll,3/11/21,296,41
Carroll,3/12/21,60,39
Carroll,3/13/21,329,326
Carroll,3/14/21,24,2
Carroll,3/15/21,41,6
Carroll,3/16/21,227,109
Carroll,3/17/21,76,42
Carroll,3/18/21,79,33
Carroll,3/19/21,80,162
Carroll,3/20/21,45,7
Carroll,3/21/21,14,2
Carroll,3/22/21,54,25
Carroll,3/23/21,146,151
Carroll,3/24/21,84,64
Carroll,3/25/21,90,423
Carroll,3/26/21,89,58
Carroll,3/27/21,23,43
Carroll,3/28/21,2,18
Carroll,3/29/21,33,43
Carroll,3/30/21,243,149
Carroll,3/31/21,99,71
Carroll,4/1/21,139,334
Carroll,4/2/21,75,80
Carroll,4/3/21,31,28
Carroll,4/4/21,10,22
Carroll,4/5/21,31,57
Carroll,4/6/21,161,180
Carroll,4/7/21,46,94
Carroll,4/8/21,100,318
Carroll,4/9/21,43,67
Carroll,4/10/21,53,57
Carroll,4/11/21,5,15
Carroll,4/12/21,31,52
Carroll,4/13/21,70,214
Carroll,4/14/21,42,73
Carroll,4/15/21,78,78
Carroll,4/16/21,35,61
Carroll,4/17/21,18,20
Carroll,4/18/21,9,6
Carroll,4/19/21,29,34
Carroll,4/20/21,40,154
Carroll,4/21/21,19,51
Carroll,4/22/21,57,90
Carroll,4/23/21,26,58
Carroll,4/24/21,15,39
Carroll,4/25/21,0,4
Champaign,12/14/20,0,0
Champaign,12/15/20,2,0
Champaign,12/16/20,14,0
Champaign,12/17/20,12,0
Champaign,12/18/20,8,0
Champaign,12/19/20,3,0
Champaign,12/20/20,1,0
Champaign,12/21/20,16,0
Champaign,12/22/20,92,0
Champaign,12/23/20,73,0
Champaign,12/24/20,4,0
Champaign,12/25/20,0,0
Champaign,12/26/20,8,0
Champaign,12/27/20,1,0
Champaign,12/28/20,18,0
Champaign,12/29/20,67,0
Champaign,12/30/20,137,0
Champaign,12/31/20,13,0
Champaign,1/1/21,0,0
Champaign,1/2/21,5,0
Champaign,1/3/21,3,0
Champaign,1/4/21,31,0
Champaign,1/5/21,15,3
Champaign,1/6/21,131,13
Champaign,1/7/21,55,9
Champaign,1/8/21,26,11
Champaign,1/9/21,5,3
Champaign,1/10/21,14,1
Champaign,1/11/21,88,14
Champaign,1/12/21,60,43
Champaign,1/13/21,157,3
Champaign,1/14/21,59,2
Champaign,1/15/21,249,0
Champaign,1/16/21,5,4
Champaign,1/17/21,1,2
Champaign,1/18/21,6,6
Champaign,1/19/21,18,7
Champaign,1/20/21,40,128
Champaign,1/21/21,232,14
Champaign,1/22/21,21,3
Champaign,1/23/21,623,5
Champaign,1/24/21,8,1
Champaign,1/25/21,28,11
Champaign,1/26/21,135,41
Champaign,1/27/21,28,105
Champaign,1/28/21,33,41
Champaign,1/29/21,270,10
Champaign,1/30/21,5,6
Champaign,1/31/21,8,1
Champaign,2/1/21,27,103
Champaign,2/2/21,67,45
Champaign,2/3/21,40,145
Champaign,2/4/21,33,34
Champaign,2/5/21,420,56
Champaign,2/6/21,22,8
Champaign,2/7/21,25,13
Champaign,2/8/21,31,13
Champaign,2/9/21,37,24
Champaign,2/10/21,258,53
Champaign,2/11/21,92,218
Champaign,2/12/21,46,283
Champaign,2/13/21,43,32
Champaign,2/14/21,6,3
Champaign,2/15/21,16,5
Champaign,2/16/21,14,12
Champaign,2/17/21,43,660
Champaign,2/18/21,18,49
Champaign,2/19/21,64,272
Champaign,2/20/21,12,9
Champaign,2/21/21,3,5
Champaign,2/22/21,8,51
Champaign,2/23/21,52,49
Champaign,2/24/21,78,38
Champaign,2/25/21,515,64
Champaign,2/26/21,67,41
Champaign,2/27/21,33,18
Champaign,2/28/21,10,18
Champaign,3/1/21,32,9
Champaign,3/2/21,272,77
Champaign,3/3/21,52,35
Champaign,3/4/21,640,126
Champaign,3/5/21,131,410
Champaign,3/6/21,35,32
Champaign,3/7/21,15,13
Champaign,3/8/21,104,64
Champaign,3/9/21,110,46
Champaign,3/10/21,104,45
Champaign,3/11/21,702,147
Champaign,3/12/21,106,104
Champaign,3/13/21,52,46
Champaign,3/14/21,21,13
Champaign,3/15/21,42,11
Champaign,3/16/21,122,110
Champaign,3/17/21,169,125
Champaign,3/18/21,740,71
Champaign,3/19/21,183,166
Champaign,3/20/21,64,26
Champaign,3/21/21,19,2
Champaign,3/22/21,36,16
Champaign,3/23/21,192,256
Champaign,3/24/21,425,44
Champaign,3/25/21,173,596
Champaign,3/26/21,107,51
Champaign,3/27/21,43,21
Champaign,3/28/21,12,3
Champaign,3/29/21,63,27
Champaign,3/30/21,87,103
Champaign,3/31/21,493,164
Champaign,4/1/21,108,492
Champaign,4/2/21,58,73
Champaign,4/3/21,65,48
Champaign,4/4/21,12,15
Champaign,4/5/21,53,90
Champaign,4/6/21,82,139
Champaign,4/7/21,280,148
Champaign,4/8/21,97,679
Champaign,4/9/21,69,96
Champaign,4/10/21,38,54
Champaign,4/11/21,12,22
Champaign,4/12/21,47,76
Champaign,4/13/21,50,162
Champaign,4/14/21,92,113
Champaign,4/15/21,34,696
Champaign,4/16/21,18,61
Champaign,4/17/21,15,47
Champaign,4/18/21,5,17
Champaign,4/19/21,20,43
Champaign,4/20/21,25,69
Champaign,4/21/21,57,394
Champaign,4/22/21,63,106
Champaign,4/23/21,27,111
Champaign,4/24/21,27,51
Champaign,4/25/21,6,3
Clark,12/14/20,0,0
Clark,12/15/20,59,0
Clark,12/16/20,110,0
Clark,12/17/20,76,0
Clark,12/18/20,118,0
Clark,12/19/20,31,0
Clark,12/20/20,17,0
Clark,12/21/20,158,0
Clark,12/22/20,282,0
Clark,12/23/20,184,0
Clark,12/24/20,102,0
Clark,12/25/20,0,0
Clark,12/26/20,66,0
Clark,12/27/20,3,0
Clark,12/28/20,183,0
Clark,12/29/20,282,0
Clark,12/30/20,481,0
Clark,12/31/20,68,1
Clark,1/1/21,4,0
Clark,1/2/21,11,0
Clark,1/3/21,5,0
Clark,1/4/21,261,0
Clark,1/5/21,100,59
Clark,1/6/21,433,101
Clark,1/7/21,472,70
Clark,1/8/21,316,123
Clark,1/9/21,24,30
Clark,1/10/21,66,11
Clark,1/11/21,113,154
Clark,1/12/21,322,210
Clark,1/13/21,398,7
Clark,1/14/21,97,1
Clark,1/15/21,198,0
Clark,1/16/21,58,48
Clark,1/17/21,19,3
Clark,1/18/21,92,112
Clark,1/19/21,662,64
Clark,1/20/21,741,331
Clark,1/21/21,1002,125
Clark,1/22/21,276,24
Clark,1/23/21,117,85
Clark,1/24/21,16,4
Clark,1/25/21,165,96
Clark,1/26/21,1115,196
Clark,1/27/21,789,290
Clark,1/28/21,771,448
Clark,1/29/21,238,222
Clark,1/30/21,137,48
Clark,1/31/21,38,9
Clark,2/1/21,180,165
Clark,2/2/21,1264,194
Clark,2/3/21,331,373
Clark,2/4/21,324,164
Clark,2/5/21,337,156
Clark,2/6/21,182,42
Clark,2/7/21,157,62
Clark,2/8/21,281,112
Clark,2/9/21,1035,154
Clark,2/10/21,1084,367
Clark,2/11/21,432,1172
Clark,2/12/21,300,131
Clark,2/13/21,1350,87
Clark,2/14/21,28,17
Clark,2/15/21,70,72
Clark,2/16/21,154,1249
Clark,2/17/21,810,840
Clark,2/18/21,170,1045
Clark,2/19/21,443,497
Clark,2/20/21,37,141
Clark,2/21/21,37,53
Clark,2/22/21,66,245
Clark,2/23/21,626,976
Clark,2/24/21,877,351
Clark,2/25/21,172,359
Clark,2/26/21,269,313
Clark,2/27/21,146,173
Clark,2/28/21,55,128
Clark,3/1/21,84,220
Clark,3/2/21,970,558
Clark,3/3/21,545,298
Clark,3/4/21,1892,569
Clark,3/5/21,341,329
Clark,3/6/21,150,144
Clark,3/7/21,22,63
Clark,3/8/21,218,158
Clark,3/9/21,1252,1017
Clark,3/10/21,1286,877
Clark,3/11/21,927,1244
Clark,3/12/21,315,355
Clark,3/13/21,433,1256
Clark,3/14/21,89,49
Clark,3/15/21,139,75
Clark,3/16/21,1157,849
Clark,3/17/21,1146,849
Clark,3/18/21,1608,209
Clark,3/19/21,292,286
Clark,3/20/21,127,64
Clark,3/21/21,40,11
Clark,3/22/21,136,68
Clark,3/23/21,1176,942
Clark,3/24/21,1303,620
Clark,3/25/21,659,1638
Clark,3/26/21,371,248
Clark,3/27/21,162,102
Clark,3/28/21,20,21
Clark,3/29/21,164,86
Clark,3/30/21,779,1210
Clark,3/31/21,848,1135
Clark,4/1/21,1009,1009
Clark,4/2/21,265,305
Clark,4/3/21,678,320
Clark,4/4/21,24,12
Clark,4/5/21,103,222
Clark,4/6/21,808,1215
Clark,4/7/21,829,1167
Clark,4/8/21,527,1588
Clark,4/9/21,537,323
Clark,4/10/21,200,175
Clark,4/11/21,35,47
Clark,4/12/21,101,120
Clark,4/13/21,481,999
Clark,4/14/21,321,1215
Clark,4/15/21,326,747
Clark,4/16/21,191,291
Clark,4/17/21,97,133
Clark,4/18/21,27,53
Clark,4/19/21,81,131
Clark,4/20/21,177,555
Clark,4/21/21,192,658
Clark,4/22/21,194,836
Clark,4/23/21,209,203
Clark,4/24/21,149,653
Clark,4/25/21,17,12
Clermont ,12/14/20,2,0
Clermont ,12/15/20,17,0
Clermont ,12/16/20,15,0
Clermont ,12/17/20,19,0
Clermont ,12/18/20,24,0
Clermont ,12/19/20,5,0
Clermont ,12/20/20,0,0
Clermont ,12/21/20,29,0
Clermont ,12/22/20,371,0
Clermont ,12/23/20,260,0
Clermont ,12/24/20,203,0
Clermont ,12/25/20,16,0
Clermont ,12/26/20,117,0
Clermont ,12/27/20,56,0
Clermont ,12/28/20,719,0
Clermont ,12/29/20,486,0
Clermont ,12/30/20,481,0
Clermont ,12/31/20,229,0
Clermont ,1/1/21,7,0
Clermont ,1/2/21,291,3
Clermont ,1/3/21,11,1
Clermont ,1/4/21,417,18
Clermont ,1/5/21,203,17
Clermont ,1/6/21,392,15
Clermont ,1/7/21,450,17
Clermont ,1/8/21,288,24
Clermont ,1/9/21,33,1
Clermont ,1/10/21,5,0
Clermont ,1/11/21,257,37
Clermont ,1/12/21,361,316
Clermont ,1/13/21,352,20
Clermont ,1/14/21,432,24
Clermont ,1/15/21,400,8
Clermont ,1/16/21,243,18
Clermont ,1/17/21,91,15
Clermont ,1/18/21,153,161
Clermont ,1/19/21,311,123
Clermont ,1/20/21,418,215
Clermont ,1/21/21,696,183
Clermont ,1/22/21,710,33
Clermont ,1/23/21,505,263
Clermont ,1/24/21,59,40
Clermont ,1/25/21,398,519
Clermont ,1/26/21,396,321
Clermont ,1/27/21,530,482
Clermont ,1/28/21,890,425
Clermont ,1/29/21,965,140
Clermont ,1/30/21,356,28
Clermont ,1/31/21,153,6
Clermont ,2/1/21,597,191
Clermont ,2/2/21,651,294
Clermont ,2/3/21,599,224
Clermont ,2/4/21,607,375
Clermont ,2/5/21,586,411
Clermont ,2/6/21,510,256
Clermont ,2/7/21,80,70
Clermont ,2/8/21,453,269
Clermont ,2/9/21,273,245
Clermont ,2/10/21,755,337
Clermont ,2/11/21,561,483
Clermont ,2/12/21,951,437
Clermont ,2/13/21,458,203
Clermont ,2/14/21,116,29
Clermont ,2/15/21,295,172
Clermont ,2/16/21,189,229
Clermont ,2/17/21,617,488
Clermont ,2/18/21,247,605
Clermont ,2/19/21,365,668
Clermont ,2/20/21,195,557
Clermont ,2/21/21,77,68
Clermont ,2/22/21,219,584
Clermont ,2/23/21,385,553
Clermont ,2/24/21,936,536
Clermont ,2/25/21,890,892
Clermont ,2/26/21,1222,836
Clermont ,2/27/21,666,525
Clermont ,2/28/21,153,92
Clermont ,3/1/21,451,371
Clermont ,3/2/21,636,368
Clermont ,3/3/21,752,827
Clermont ,3/4/21,1675,1186
Clermont ,3/5/21,1175,896
Clermont ,3/6/21,394,422
Clermont ,3/7/21,175,157
Clermont ,3/8/21,824,493
Clermont ,3/9/21,1136,489
Clermont ,3/10/21,984,840
Clermont ,3/11/21,1451,748
Clermont ,3/12/21,1226,845
Clermont ,3/13/21,1170,813
Clermont ,3/14/21,171,127
Clermont ,3/15/21,931,363
Clermont ,3/16/21,1154,387
Clermont ,3/17/21,1199,1037
Clermont ,3/18/21,1652,1416
Clermont ,3/19/21,1359,1184
Clermont ,3/20/21,647,461
Clermont ,3/21/21,181,143
Clermont ,3/22/21,1129,421
Clermont ,3/23/21,1255,629
Clermont ,3/24/21,1391,736
Clermont ,3/25/21,1430,1083
Clermont ,3/26/21,1191,939
Clermont ,3/27/21,1088,306
Clermont ,3/28/21,364,127
Clermont ,3/29/21,1120,568
Clermont ,3/30/21,1227,739
Clermont ,3/31/21,1640,741
Clermont ,4/1/21,1552,1238
Clermont ,4/2/21,1273,961
Clermont ,4/3/21,800,329
Clermont ,4/4/21,203,77
Clermont ,4/5/21,1174,1044
Clermont ,4/6/21,1079,1313
Clermont ,4/7/21,1129,1314
Clermont ,4/8/21,1316,1478
Clermont ,4/9/21,1128,1381
Clermont ,4/10/21,1428,649
Clermont ,4/11/21,403,395
Clermont ,4/12/21,677,1036
Clermont ,4/13/21,1076,1209
Clermont ,4/14/21,743,1218
Clermont ,4/15/21,749,1238
Clermont ,4/16/21,631,1009
Clermont ,4/17/21,385,821
Clermont ,4/18/21,100,286
Clermont ,4/19/21,296,1045
Clermont ,4/20/21,318,1348
Clermont ,4/21/21,279,1571
Clermont ,4/22/21,378,1304
Clermont ,4/23/21,293,1134
Clermont ,4/24/21,261,808
Clermont ,4/25/21,37,128
Clinton,12/14/20,0,0
Clinton,12/15/20,0,0
Clinton,12/16/20,1,0
Clinton,12/17/20,1,0
Clinton,12/18/20,52,0
Clinton,12/19/20,0,0
Clinton,12/20/20,0,0
Clinton,12/21/20,13,0
Clinton,12/22/20,22,0
Clinton,12/23/20,55,0
Clinton,12/24/20,12,0
Clinton,12/25/20,0,0
Clinton,12/26/20,33,0
Clinton,12/27/20,6,0
Clinton,12/28/20,44,0
Clinton,12/29/20,47,0
Clinton,12/30/20,87,0
Clinton,12/31/20,29,0
Clinton,1/1/21,3,0
Clinton,1/2/21,8,0
Clinton,1/3/21,3,0
Clinton,1/4/21,43,0
Clinton,1/5/21,59,1
Clinton,1/6/21,58,1
Clinton,1/7/21,99,0
Clinton,1/8/21,32,18
Clinton,1/9/21,7,0
Clinton,1/10/21,3,0
Clinton,1/11/21,215,2
Clinton,1/12/21,39,1
Clinton,1/13/21,110,22
Clinton,1/14/21,32,2
Clinton,1/15/21,47,9
Clinton,1/16/21,8,27
Clinton,1/17/21,8,4
Clinton,1/18/21,6,6
Clinton,1/19/21,24,3
Clinton,1/20/21,48,16
Clinton,1/21/21,176,25
Clinton,1/22/21,293,25
Clinton,1/23/21,28,8
Clinton,1/24/21,2,1
Clinton,1/25/21,55,29
Clinton,1/26/21,71,57
Clinton,1/27/21,78,65
Clinton,1/28/21,167,35
Clinton,1/29/21,348,37
Clinton,1/30/21,44,6
Clinton,1/31/21,14,1
Clinton,2/1/21,114,179
Clinton,2/2/21,132,90
Clinton,2/3/21,139,131
Clinton,2/4/21,220,45
Clinton,2/5/21,354,46
Clinton,2/6/21,58,19
Clinton,2/7/21,32,5
Clinton,2/8/21,66,23
Clinton,2/9/21,55,22
Clinton,2/10/21,95,100
Clinton,2/11/21,95,134
Clinton,2/12/21,208,165
Clinton,2/13/21,43,18
Clinton,2/14/21,23,4
Clinton,2/15/21,43,6
Clinton,2/16/21,22,8
Clinton,2/17/21,312,57
Clinton,2/18/21,28,173
Clinton,2/19/21,134,235
Clinton,2/20/21,18,45
Clinton,2/21/21,4,18
Clinton,2/22/21,21,92
Clinton,2/23/21,93,128
Clinton,2/24/21,61,109
Clinton,2/25/21,79,178
Clinton,2/26/21,90,317
Clinton,2/27/21,29,49
Clinton,2/28/21,12,37
Clinton,3/1/21,26,79
Clinton,3/2/21,408,54
Clinton,3/3/21,115,136
Clinton,3/4/21,273,205
Clinton,3/5/21,89,417
Clinton,3/6/21,151,55
Clinton,3/7/21,13,31
Clinton,3/8/21,107,125
Clinton,3/9/21,399,178
Clinton,3/10/21,164,281
Clinton,3/11/21,485,221
Clinton,3/12/21,100,325
Clinton,3/13/21,53,28
Clinton,3/14/21,38,13
Clinton,3/15/21,79,52
Clinton,3/16/21,290,148
Clinton,3/17/21,504,65
Clinton,3/18/21,272,54
Clinton,3/19/21,158,180
Clinton,3/20/21,66,30
Clinton,3/21/21,21,4
Clinton,3/22/21,108,26
Clinton,3/23/21,71,358
Clinton,3/24/21,346,37
Clinton,3/25/21,124,215
Clinton,3/26/21,346,85
Clinton,3/27/21,62,134
Clinton,3/28/21,21,10
Clinton,3/29/21,298,98
Clinton,3/30/21,138,281
Clinton,3/31/21,223,166
Clinton,4/1/21,156,303
Clinton,4/2/21,110,63
Clinton,4/3/21,50,33
Clinton,4/4/21,16,28
Clinton,4/5/21,159,106
Clinton,4/6/21,113,216
Clinton,4/7/21,86,486
Clinton,4/8/21,117,308
Clinton,4/9/21,104,117
Clinton,4/10/21,15,57
Clinton,4/11/21,10,27
Clinton,4/12/21,84,90
