,county,date,vaccines_started,vaccines_completed,fips,state
8232,Mahoning,2021-03-22,627,569,39099,OH
8233,Mahoning,2021-03-23,1031,809,39099,OH
8234,Mahoning,2021-03-24,1911,1257,39099,OH
8235,Mahoning,2021-03-25,1281,1359,39099,OH
8236,Mahoning,2021-03-26,1810,624,39099,OH
8237,Mahoning,2021-03-27,776,393,39099,OH
8238,Mahoning,2021-03-28,510,113,39099,OH
8239,Mahoning,2021-03-29,652,578,39099,OH
8240,Mahoning,2021-03-30,1638,1362,39099,OH
8241,Mahoning,2021-03-31,1328,1292,39099,OH
8242,Mahoning,2021-04-01,2194,2294,39099,OH
8243,Mahoning,2021-04-02,999,906,39099,OH
8244,Mahoning,2021-04-03,293,557,39099,OH
8245,Mahoning,2021-04-04,130,105,39099,OH
8246,Mahoning,2021-04-05,697,958,39099,OH
8247,Mahoning,2021-04-06,1345,1123,39099,OH
8248,Mahoning,2021-04-07,1266,1433,39099,OH
8249,Mahoning,2021-04-08,1277,2171,39099,OH
8250,Mahoning,2021-04-09,872,1348,39099,OH
8251,Mahoning,2021-04-10,1137,1182,39099,OH
8252,Mahoning,2021-04-11,105,137,39099,OH
8253,Mahoning,2021-04-12,304,761,39099,OH
8254,Mahoning,2021-04-13,494,1147,39099,OH
8255,Mahoning,2021-04-14,637,1687,39099,OH
8256,Mahoning,2021-04-15,722,1392,39099,OH
8257,Mahoning,2021-04-16,519,895,39099,OH
8258,Mahoning,2021-04-17,212,388,39099,OH
8259,Mahoning,2021-04-18,45,162,39099,OH
8260,Mahoning,2021-04-19,203,924,39099,OH
8261,Mahoning,2021-04-20,417,1182,39099,OH
8262,Mahoning,2021-04-21,379,1936,39099,OH
8263,Mahoning,2021-04-22,367,1255,39099,OH
8264,Mahoning,2021-04-23,619,1239,39099,OH
8265,Mahoning,2021-04-24,216,261,39099,OH
8266,Mahoning,2021-04-25,75,93,39099,OH
8267,Mahoning,2021-04-26,136,637,39099,OH
8268,Mahoning,2021-04-27,323,1381,39099,OH
8269,Mahoning,2021-04-28,353,1214,39099,OH
8270,Mahoning,2021-04-29,302,918,39099,OH
8271,Mahoning,2021-04-30,576,705,39099,OH
8272,Mahoning,2021-05-01,151,226,39099,OH
8273,Mahoning,2021-05-02,73,90,39099,OH
8274,Mahoning,2021-05-03,203,725,39099,OH
8275,Mahoning,2021-05-04,351,1045,39099,OH
8276,Mahoning,2021-05-05,259,1089,39099,OH
8277,Mahoning,2021-05-06,318,827,39099,OH
8278,Mahoning,2021-05-07,265,585,39099,OH
8279,Mahoning,2021-05-08,357,229,39099,OH
8280,Mahoning,2021-05-09,58,25,39099,OH
8281,Mahoning,2021-05-10,116,319,39099,OH
8282,Mahoning,2021-05-11,253,368,39099,OH
8283,Mahoning,2021-05-12,240,456,39099,OH
8284,Mahoning,2021-05-13,424,738,39099,OH
8285,Mahoning,2021-05-14,444,396,39099,OH
8286,Mahoning,2021-05-15,439,227,39099,OH
8287,Mahoning,2021-05-16,152,66,39099,OH
8288,Mahoning,2021-05-17,370,250,39099,OH
8289,Mahoning,2021-05-18,536,466,39099,OH
8290,Mahoning,2021-05-19,606,390,39099,OH
8291,Mahoning,2021-05-20,409,438,39099,OH
8292,Mahoning,2021-05-21,454,641,39099,OH
8293,Mahoning,2021-05-22,304,196,39099,OH
8294,Mahoning,2021-05-23,162,66,39099,OH
8295,Mahoning,2021-05-24,252,262,39099,OH
8296,Mahoning,2021-05-25,337,327,39099,OH
8297,Mahoning,2021-05-26,251,207,39099,OH
8298,Mahoning,2021-05-27,220,372,39099,OH
8299,Mahoning,2021-05-28,151,191,39099,OH
8300,Marion,2020-12-14,0,0,39101,OH
8301,Marion,2020-12-15,1,0,39101,OH
8302,Marion,2020-12-16,0,0,39101,OH
8303,Marion,2020-12-17,2,0,39101,OH
8304,Marion,2020-12-18,2,0,39101,OH
8305,Marion,2020-12-19,0,0,39101,OH
8306,Marion,2020-12-20,1,0,39101,OH
8307,Marion,2020-12-21,32,0,39101,OH
8308,Marion,2020-12-22,60,0,39101,OH
8309,Marion,2020-12-23,78,0,39101,OH
8310,Marion,2020-12-24,12,0,39101,OH
8311,Marion,2020-12-25,0,0,39101,OH
8312,Marion,2020-12-26,10,0,39101,OH
8313,Marion,2020-12-27,0,0,39101,OH
8314,Marion,2020-12-28,57,0,39101,OH
8315,Marion,2020-12-29,243,0,39101,OH
8316,Marion,2020-12-30,177,12,39101,OH
8317,Marion,2020-12-31,40,0,39101,OH
8318,Marion,2021-01-01,1,0,39101,OH
8319,Marion,2021-01-02,84,0,39101,OH
8320,Marion,2021-01-03,9,0,39101,OH
8321,Marion,2021-01-04,25,0,39101,OH
8322,Marion,2021-01-05,305,1,39101,OH
8323,Marion,2021-01-06,131,0,39101,OH
8324,Marion,2021-01-07,177,2,39101,OH
8325,Marion,2021-01-08,88,1,39101,OH
8326,Marion,2021-01-09,59,0,39101,OH
8327,Marion,2021-01-10,2,1,39101,OH
8328,Marion,2021-01-11,81,29,39101,OH
8329,Marion,2021-01-12,121,51,39101,OH
8330,Marion,2021-01-13,113,5,39101,OH
8331,Marion,2021-01-14,283,2,39101,OH
8332,Marion,2021-01-15,68,3,39101,OH
8333,Marion,2021-01-16,88,6,39101,OH
8334,Marion,2021-01-17,21,30,39101,OH
8335,Marion,2021-01-18,7,12,39101,OH
8336,Marion,2021-01-19,93,87,39101,OH
8337,Marion,2021-01-20,284,80,39101,OH
8338,Marion,2021-01-21,781,13,39101,OH
8339,Marion,2021-01-22,278,14,39101,OH
8340,Marion,2021-01-23,56,97,39101,OH
8341,Marion,2021-01-24,23,6,39101,OH
8342,Marion,2021-01-25,160,17,39101,OH
8343,Marion,2021-01-26,62,179,39101,OH
8344,Marion,2021-01-27,115,134,39101,OH
8345,Marion,2021-01-28,456,80,39101,OH
8346,Marion,2021-01-29,145,69,39101,OH
8347,Marion,2021-01-30,49,25,39101,OH
8348,Marion,2021-01-31,24,2,39101,OH
8349,Marion,2021-02-01,61,73,39101,OH
8350,Marion,2021-02-02,67,49,39101,OH
8351,Marion,2021-02-03,163,115,39101,OH
8352,Marion,2021-02-04,425,156,39101,OH
8353,Marion,2021-02-05,87,67,39101,OH
8354,Marion,2021-02-06,41,98,39101,OH
8355,Marion,2021-02-07,79,2,39101,OH
8356,Marion,2021-02-08,44,28,39101,OH
8357,Marion,2021-02-09,228,145,39101,OH
8358,Marion,2021-02-10,332,308,39101,OH
8359,Marion,2021-02-11,110,847,39101,OH
8360,Marion,2021-02-12,133,175,39101,OH
8361,Marion,2021-02-13,32,21,39101,OH
8362,Marion,2021-02-14,3,6,39101,OH
8363,Marion,2021-02-15,60,85,39101,OH
8364,Marion,2021-02-16,59,15,39101,OH
8365,Marion,2021-02-17,159,54,39101,OH
8366,Marion,2021-02-18,55,349,39101,OH
8367,Marion,2021-02-19,77,128,39101,OH
8368,Marion,2021-02-20,43,97,39101,OH
8369,Marion,2021-02-21,8,30,39101,OH
8370,Marion,2021-02-22,18,59,39101,OH
8371,Marion,2021-02-23,464,70,39101,OH
8372,Marion,2021-02-24,552,366,39101,OH
8373,Marion,2021-02-25,643,165,39101,OH
8374,Marion,2021-02-26,535,126,39101,OH
8375,Marion,2021-02-27,41,30,39101,OH
8376,Marion,2021-02-28,8,30,39101,OH
8377,Marion,2021-03-01,22,45,39101,OH
8378,Marion,2021-03-02,119,168,39101,OH
8379,Marion,2021-03-03,222,468,39101,OH
8380,Marion,2021-03-04,653,144,39101,OH
8381,Marion,2021-03-05,420,340,39101,OH
8382,Marion,2021-03-06,366,124,39101,OH
8383,Marion,2021-03-07,8,18,39101,OH
8384,Marion,2021-03-08,348,336,39101,OH
8385,Marion,2021-03-09,400,221,39101,OH
8386,Marion,2021-03-10,281,570,39101,OH
8387,Marion,2021-03-11,1027,196,39101,OH
8388,Marion,2021-03-12,138,167,39101,OH
8389,Marion,2021-03-13,170,145,39101,OH
8390,Marion,2021-03-14,126,129,39101,OH
8391,Marion,2021-03-15,73,37,39101,OH
8392,Marion,2021-03-16,190,265,39101,OH
8393,Marion,2021-03-17,405,173,39101,OH
8394,Marion,2021-03-18,680,219,39101,OH
8395,Marion,2021-03-19,98,801,39101,OH
8396,Marion,2021-03-20,15,29,39101,OH
8397,Marion,2021-03-21,3,2,39101,OH
8398,Marion,2021-03-22,43,6,39101,OH
8399,Marion,2021-03-23,111,83,39101,OH
8400,Marion,2021-03-24,386,923,39101,OH
8401,Marion,2021-03-25,498,130,39101,OH
8402,Marion,2021-03-26,193,182,39101,OH
8403,Marion,2021-03-27,37,293,39101,OH
8404,Marion,2021-03-28,8,2,39101,OH
8405,Marion,2021-03-29,67,41,39101,OH
8406,Marion,2021-03-30,297,365,39101,OH
8407,Marion,2021-03-31,378,655,39101,OH
8408,Marion,2021-04-01,661,281,39101,OH
8409,Marion,2021-04-02,242,136,39101,OH
8410,Marion,2021-04-03,400,95,39101,OH
8411,Marion,2021-04-04,6,3,39101,OH
8412,Marion,2021-04-05,95,51,39101,OH
8413,Marion,2021-04-06,495,276,39101,OH
8414,Marion,2021-04-07,152,889,39101,OH
8415,Marion,2021-04-08,443,146,39101,OH
8416,Marion,2021-04-09,164,277,39101,OH
8417,Marion,2021-04-10,78,67,39101,OH
8418,Marion,2021-04-11,23,14,39101,OH
8419,Marion,2021-04-12,131,155,39101,OH
8420,Marion,2021-04-13,226,131,39101,OH
8421,Marion,2021-04-14,201,572,39101,OH
8422,Marion,2021-04-15,255,69,39101,OH
8423,Marion,2021-04-16,80,182,39101,OH
8424,Marion,2021-04-17,25,14,39101,OH
8425,Marion,2021-04-18,51,5,39101,OH
8426,Marion,2021-04-19,24,45,39101,OH
8427,Marion,2021-04-20,134,91,39101,OH
8428,Marion,2021-04-21,85,700,39101,OH
8429,Marion,2021-04-22,181,153,39101,OH
8430,Marion,2021-04-23,49,202,39101,OH
8431,Marion,2021-04-24,25,24,39101,OH
8432,Marion,2021-04-25,7,7,39101,OH
8433,Marion,2021-04-26,17,54,39101,OH
8434,Marion,2021-04-27,117,398,39101,OH
8435,Marion,2021-04-28,96,736,39101,OH
8436,Marion,2021-04-29,182,285,39101,OH
8437,Marion,2021-04-30,150,237,39101,OH
8438,Marion,2021-05-01,27,387,39101,OH
8439,Marion,2021-05-02,4,15,39101,OH
8440,Marion,2021-05-03,40,107,39101,OH
8441,Marion,2021-05-04,77,130,39101,OH
8442,Marion,2021-05-05,90,426,39101,OH
8443,Marion,2021-05-06,96,107,39101,OH
8444,Marion,2021-05-07,121,218,39101,OH
8445,Marion,2021-05-08,28,41,39101,OH
8446,Marion,2021-05-09,8,12,39101,OH
8447,Marion,2021-05-10,41,37,39101,OH
8448,Marion,2021-05-11,60,82,39101,OH
8449,Marion,2021-05-12,60,293,39101,OH
8450,Marion,2021-05-13,101,214,39101,OH
8451,Marion,2021-05-14,163,151,39101,OH
8452,Marion,2021-05-15,46,29,39101,OH
8453,Marion,2021-05-16,34,62,39101,OH
8454,Marion,2021-05-17,63,34,39101,OH
8455,Marion,2021-05-18,99,177,39101,OH
8456,Marion,2021-05-19,159,131,39101,OH
8457,Marion,2021-05-20,94,70,39101,OH
8458,Marion,2021-05-21,158,155,39101,OH
8459,Marion,2021-05-22,78,33,39101,OH
8460,Marion,2021-05-23,36,19,39101,OH
8461,Marion,2021-05-24,44,36,39101,OH
8462,Marion,2021-05-25,79,75,39101,OH
8463,Marion,2021-05-26,96,129,39101,OH
8464,Marion,2021-05-27,70,121,39101,OH
8465,Marion,2021-05-28,63,95,39101,OH
8466,Medina,2020-12-14,0,0,39103,OH
8467,Medina,2020-12-15,1,0,39103,OH
8468,Medina,2020-12-16,22,0,39103,OH
8469,Medina,2020-12-17,26,0,39103,OH
8470,Medina,2020-12-18,50,0,39103,OH
8471,Medina,2020-12-19,1,0,39103,OH
8472,Medina,2020-12-20,0,0,39103,OH
8473,Medina,2020-12-21,57,0,39103,OH
8474,Medina,2020-12-22,96,0,39103,OH
8475,Medina,2020-12-23,388,0,39103,OH
8476,Medina,2020-12-24,224,0,39103,OH
8477,Medina,2020-12-25,20,0,39103,OH
8478,Medina,2020-12-26,47,0,39103,OH
8479,Medina,2020-12-27,86,0,39103,OH
8480,Medina,2020-12-28,326,0,39103,OH
8481,Medina,2020-12-29,492,0,39103,OH
8482,Medina,2020-12-30,568,0,39103,OH
8483,Medina,2020-12-31,231,0,39103,OH
8484,Medina,2021-01-01,25,1,39103,OH
8485,Medina,2021-01-02,82,2,39103,OH
8486,Medina,2021-01-03,35,0,39103,OH
8487,Medina,2021-01-04,323,0,39103,OH
8488,Medina,2021-01-05,528,12,39103,OH
8489,Medina,2021-01-06,645,22,39103,OH
8490,Medina,2021-01-07,436,16,39103,OH
8491,Medina,2021-01-08,335,17,39103,OH
8492,Medina,2021-01-09,237,15,39103,OH
8493,Medina,2021-01-10,51,3,39103,OH
8494,Medina,2021-01-11,222,32,39103,OH
8495,Medina,2021-01-12,378,75,39103,OH
8496,Medina,2021-01-13,426,79,39103,OH
8497,Medina,2021-01-14,382,16,39103,OH
8498,Medina,2021-01-15,350,28,39103,OH
8499,Medina,2021-01-16,229,22,39103,OH
8500,Medina,2021-01-17,61,51,39103,OH
8501,Medina,2021-01-18,299,100,39103,OH
8502,Medina,2021-01-19,350,149,39103,OH
8503,Medina,2021-01-20,565,334,39103,OH
8504,Medina,2021-01-21,769,244,39103,OH
8505,Medina,2021-01-22,522,193,39103,OH
8506,Medina,2021-01-23,567,66,39103,OH
8507,Medina,2021-01-24,105,5,39103,OH
8508,Medina,2021-01-25,253,281,39103,OH
8509,Medina,2021-01-26,466,411,39103,OH
8510,Medina,2021-01-27,954,548,39103,OH
8511,Medina,2021-01-28,562,326,39103,OH
8512,Medina,2021-01-29,731,151,39103,OH
8513,Medina,2021-01-30,254,122,39103,OH
8514,Medina,2021-01-31,150,73,39103,OH
8515,Medina,2021-02-01,316,278,39103,OH
8516,Medina,2021-02-02,473,550,39103,OH
8517,Medina,2021-02-03,762,493,39103,OH
8518,Medina,2021-02-04,3120,293,39103,OH
8519,Medina,2021-02-05,456,340,39103,OH
8520,Medina,2021-02-06,261,245,39103,OH
8521,Medina,2021-02-07,77,57,39103,OH
8522,Medina,2021-02-08,306,204,39103,OH
8523,Medina,2021-02-09,400,243,39103,OH
8524,Medina,2021-02-10,589,303,39103,OH
8525,Medina,2021-02-11,504,767,39103,OH
8526,Medina,2021-02-12,795,556,39103,OH
8527,Medina,2021-02-13,389,261,39103,OH
8528,Medina,2021-02-14,132,68,39103,OH
8529,Medina,2021-02-15,255,332,39103,OH
8530,Medina,2021-02-16,205,254,39103,OH
8531,Medina,2021-02-17,445,416,39103,OH
8532,Medina,2021-02-18,259,638,39103,OH
8533,Medina,2021-02-19,266,335,39103,OH
8534,Medina,2021-02-20,133,296,39103,OH
8535,Medina,2021-02-21,130,109,39103,OH
8536,Medina,2021-02-22,115,204,39103,OH
8537,Medina,2021-02-23,287,652,39103,OH
8538,Medina,2021-02-24,383,865,39103,OH
8539,Medina,2021-02-25,654,868,39103,OH
8540,Medina,2021-02-26,1114,2750,39103,OH
8541,Medina,2021-02-27,483,253,39103,OH
8542,Medina,2021-02-28,229,91,39103,OH
8543,Medina,2021-03-01,344,337,39103,OH
8544,Medina,2021-03-02,374,364,39103,OH
8545,Medina,2021-03-03,943,842,39103,OH
8546,Medina,2021-03-04,1129,887,39103,OH
8547,Medina,2021-03-05,1226,795,39103,OH
8548,Medina,2021-03-06,854,460,39103,OH
8549,Medina,2021-03-07,200,176,39103,OH
8550,Medina,2021-03-08,492,331,39103,OH
8551,Medina,2021-03-09,726,489,39103,OH
8552,Medina,2021-03-10,1187,644,39103,OH
8553,Medina,2021-03-11,1390,420,39103,OH
8554,Medina,2021-03-12,1179,634,39103,OH
8555,Medina,2021-03-13,911,324,39103,OH
8556,Medina,2021-03-14,225,131,39103,OH
8557,Medina,2021-03-15,546,189,39103,OH
8558,Medina,2021-03-16,1100,404,39103,OH
8559,Medina,2021-03-17,1684,442,39103,OH
8560,Medina,2021-03-18,1732,472,39103,OH
8561,Medina,2021-03-19,1486,596,39103,OH
8562,Medina,2021-03-20,1263,265,39103,OH
8563,Medina,2021-03-21,507,75,39103,OH
8564,Medina,2021-03-22,1176,174,39103,OH
8565,Medina,2021-03-23,1685,310,39103,OH
8566,Medina,2021-03-24,1452,722,39103,OH
8567,Medina,2021-03-25,1524,992,39103,OH
8568,Medina,2021-03-26,1138,1468,39103,OH
8569,Medina,2021-03-27,1387,578,39103,OH
8570,Medina,2021-03-28,460,148,39103,OH
8571,Medina,2021-03-29,1212,375,39103,OH
8572,Medina,2021-03-30,1699,536,39103,OH
8573,Medina,2021-03-31,1939,1239,39103,OH
8574,Medina,2021-04-01,1651,1188,39103,OH
8575,Medina,2021-04-02,1240,1155,39103,OH
8576,Medina,2021-04-03,762,761,39103,OH
8577,Medina,2021-04-04,317,148,39103,OH
8578,Medina,2021-04-05,1052,611,39103,OH
8579,Medina,2021-04-06,1500,1218,39103,OH
8580,Medina,2021-04-07,1258,1558,39103,OH
8581,Medina,2021-04-08,1486,1709,39103,OH
8582,Medina,2021-04-09,890,1263,39103,OH
8583,Medina,2021-04-10,962,1144,39103,OH
8584,Medina,2021-04-11,299,624,39103,OH
8585,Medina,2021-04-12,577,1268,39103,OH
8586,Medina,2021-04-13,596,1586,39103,OH
8587,Medina,2021-04-14,649,1439,39103,OH
8588,Medina,2021-04-15,660,1593,39103,OH
8589,Medina,2021-04-16,1002,1211,39103,OH
8590,Medina,2021-04-17,1196,967,39103,OH
8591,Medina,2021-04-18,195,479,39103,OH
8592,Medina,2021-04-19,346,1197,39103,OH
8593,Medina,2021-04-20,433,1745,39103,OH
8594,Medina,2021-04-21,657,1822,39103,OH
8595,Medina,2021-04-22,813,1328,39103,OH
8596,Medina,2021-04-23,745,1155,39103,OH
8597,Medina,2021-04-24,564,1203,39103,OH
8598,Medina,2021-04-25,142,360,39103,OH
8599,Medina,2021-04-26,305,1066,39103,OH
8600,Medina,2021-04-27,525,792,39103,OH
8601,Medina,2021-04-28,540,1548,39103,OH
8602,Medina,2021-04-29,374,1484,39103,OH
8603,Medina,2021-04-30,445,954,39103,OH
8604,Medina,2021-05-01,343,887,39103,OH
8605,Medina,2021-05-02,109,227,39103,OH
8606,Medina,2021-05-03,290,483,39103,OH
8607,Medina,2021-05-04,408,703,39103,OH
8608,Medina,2021-05-05,276,757,39103,OH
8609,Medina,2021-05-06,362,818,39103,OH
8610,Medina,2021-05-07,284,1097,39103,OH
8611,Medina,2021-05-08,193,1095,39103,OH
8612,Medina,2021-05-09,77,131,39103,OH
8613,Medina,2021-05-10,146,335,39103,OH
8614,Medina,2021-05-11,199,395,39103,OH
8615,Medina,2021-05-12,200,528,39103,OH
8616,Medina,2021-05-13,340,741,39103,OH
8617,Medina,2021-05-14,566,650,39103,OH
8618,Medina,2021-05-15,587,537,39103,OH
8619,Medina,2021-05-16,205,134,39103,OH
8620,Medina,2021-05-17,339,278,39103,OH
8621,Medina,2021-05-18,368,475,39103,OH
8622,Medina,2021-05-19,498,510,39103,OH
8623,Medina,2021-05-20,407,341,39103,OH
8624,Medina,2021-05-21,578,440,39103,OH
8625,Medina,2021-05-22,540,338,39103,OH
8626,Medina,2021-05-23,147,116,39103,OH
8627,Medina,2021-05-24,227,358,39103,OH
8628,Medina,2021-05-25,366,327,39103,OH
8629,Medina,2021-05-26,173,315,39103,OH
8630,Medina,2021-05-27,202,318,39103,OH
8631,Medina,2021-05-28,212,289,39103,OH
8632,Meigs,2020-12-14,0,0,39105,OH
8633,Meigs,2020-12-15,0,0,39105,OH
8634,Meigs,2020-12-16,1,0,39105,OH
8635,Meigs,2020-12-17,0,0,39105,OH
8636,Meigs,2020-12-18,2,0,39105,OH
8637,Meigs,2020-12-19,1,0,39105,OH
8638,Meigs,2020-12-20,0,0,39105,OH
8639,Meigs,2020-12-21,0,0,39105,OH
8640,Meigs,2020-12-22,37,0,39105,OH
8641,Meigs,2020-12-23,55,0,39105,OH
8642,Meigs,2020-12-24,4,0,39105,OH
8643,Meigs,2020-12-25,0,0,39105,OH
8644,Meigs,2020-12-26,7,0,39105,OH
8645,Meigs,2020-12-27,6,0,39105,OH
8646,Meigs,2020-12-28,32,0,39105,OH
8647,Meigs,2020-12-29,40,0,39105,OH
8648,Meigs,2020-12-30,158,0,39105,OH
8649,Meigs,2020-12-31,9,0,39105,OH
8650,Meigs,2021-01-01,0,1,39105,OH
8651,Meigs,2021-01-02,3,0,39105,OH
8652,Meigs,2021-01-03,0,0,39105,OH
8653,Meigs,2021-01-04,6,0,39105,OH
8654,Meigs,2021-01-05,51,0,39105,OH
8655,Meigs,2021-01-06,14,0,39105,OH
8656,Meigs,2021-01-07,50,1,39105,OH
8657,Meigs,2021-01-08,30,2,39105,OH
8658,Meigs,2021-01-09,1,0,39105,OH
8659,Meigs,2021-01-10,0,0,39105,OH
8660,Meigs,2021-01-11,54,1,39105,OH
8661,Meigs,2021-01-12,84,0,39105,OH
8662,Meigs,2021-01-13,24,5,39105,OH
8663,Meigs,2021-01-14,17,0,39105,OH
8664,Meigs,2021-01-15,37,21,39105,OH
8665,Meigs,2021-01-16,6,1,39105,OH
8666,Meigs,2021-01-17,1,1,39105,OH
8667,Meigs,2021-01-18,24,17,39105,OH
8668,Meigs,2021-01-19,148,21,39105,OH
8669,Meigs,2021-01-20,94,81,39105,OH
8670,Meigs,2021-01-21,186,25,39105,OH
8671,Meigs,2021-01-22,81,28,39105,OH
8672,Meigs,2021-01-23,7,0,39105,OH
8673,Meigs,2021-01-24,1,2,39105,OH
8674,Meigs,2021-01-25,51,19,39105,OH
8675,Meigs,2021-01-26,114,21,39105,OH
8676,Meigs,2021-01-27,86,73,39105,OH
8677,Meigs,2021-01-28,125,11,39105,OH
8678,Meigs,2021-01-29,21,18,39105,OH
8679,Meigs,2021-01-30,7,1,39105,OH
8680,Meigs,2021-01-31,0,0,39105,OH
8681,Meigs,2021-02-01,25,7,39105,OH
8682,Meigs,2021-02-02,11,46,39105,OH
8683,Meigs,2021-02-03,170,55,39105,OH
8684,Meigs,2021-02-04,167,46,39105,OH
8685,Meigs,2021-02-05,70,29,39105,OH
8686,Meigs,2021-02-06,3,2,39105,OH
8687,Meigs,2021-02-07,1,1,39105,OH
8688,Meigs,2021-02-08,13,56,39105,OH
8689,Meigs,2021-02-09,109,4,39105,OH
8690,Meigs,2021-02-10,136,26,39105,OH
8691,Meigs,2021-02-11,55,149,39105,OH
8692,Meigs,2021-02-12,34,46,39105,OH
8693,Meigs,2021-02-13,3,2,39105,OH
8694,Meigs,2021-02-14,0,0,39105,OH
8695,Meigs,2021-02-15,4,25,39105,OH
8696,Meigs,2021-02-16,9,4,39105,OH
8697,Meigs,2021-02-17,24,174,39105,OH
8698,Meigs,2021-02-18,140,58,39105,OH
8699,Meigs,2021-02-19,117,69,39105,OH
8700,Meigs,2021-02-20,0,6,39105,OH
8701,Meigs,2021-02-21,0,4,39105,OH
8702,Meigs,2021-02-22,99,49,39105,OH
8703,Meigs,2021-02-23,80,114,39105,OH
8704,Meigs,2021-02-24,190,182,39105,OH
8705,Meigs,2021-02-25,254,254,39105,OH
8706,Meigs,2021-02-26,116,94,39105,OH
8707,Meigs,2021-02-27,3,6,39105,OH
8708,Meigs,2021-02-28,2,2,39105,OH
8709,Meigs,2021-03-01,88,15,39105,OH
8710,Meigs,2021-03-02,123,17,39105,OH
8711,Meigs,2021-03-03,163,49,39105,OH
8712,Meigs,2021-03-04,118,92,39105,OH
8713,Meigs,2021-03-05,82,45,39105,OH
8714,Meigs,2021-03-06,18,14,39105,OH
8715,Meigs,2021-03-07,1,2,39105,OH
8716,Meigs,2021-03-08,75,33,39105,OH
8717,Meigs,2021-03-09,141,197,39105,OH
8718,Meigs,2021-03-10,137,157,39105,OH
8719,Meigs,2021-03-11,312,236,39105,OH
8720,Meigs,2021-03-12,133,169,39105,OH
8721,Meigs,2021-03-13,20,7,39105,OH
8722,Meigs,2021-03-14,15,11,39105,OH
8723,Meigs,2021-03-15,64,63,39105,OH
8724,Meigs,2021-03-16,65,6,39105,OH
8725,Meigs,2021-03-17,110,34,39105,OH
8726,Meigs,2021-03-18,151,19,39105,OH
8727,Meigs,2021-03-19,69,46,39105,OH
8728,Meigs,2021-03-20,15,1,39105,OH
8729,Meigs,2021-03-21,4,1,39105,OH
8730,Meigs,2021-03-22,48,28,39105,OH
8731,Meigs,2021-03-23,59,61,39105,OH
8732,Meigs,2021-03-24,154,190,39105,OH
8733,Meigs,2021-03-25,107,198,39105,OH
8734,Meigs,2021-03-26,62,344,39105,OH
8735,Meigs,2021-03-27,10,9,39105,OH
8736,Meigs,2021-03-28,7,2,39105,OH
8737,Meigs,2021-03-29,62,100,39105,OH
8738,Meigs,2021-03-30,34,141,39105,OH
8739,Meigs,2021-03-31,98,170,39105,OH
8740,Meigs,2021-04-01,160,116,39105,OH
8741,Meigs,2021-04-02,47,53,39105,OH
8742,Meigs,2021-04-03,23,11,39105,OH
8743,Meigs,2021-04-04,3,2,39105,OH
8744,Meigs,2021-04-05,26,47,39105,OH
8745,Meigs,2021-04-06,90,42,39105,OH
8746,Meigs,2021-04-07,49,86,39105,OH
8747,Meigs,2021-04-08,30,247,39105,OH
8748,Meigs,2021-04-09,37,128,39105,OH
8749,Meigs,2021-04-10,10,11,39105,OH
8750,Meigs,2021-04-11,14,3,39105,OH
8751,Meigs,2021-04-12,29,71,39105,OH
8752,Meigs,2021-04-13,48,50,39105,OH
8753,Meigs,2021-04-14,30,69,39105,OH
8754,Meigs,2021-04-15,15,167,39105,OH
8755,Meigs,2021-04-16,9,76,39105,OH
8756,Meigs,2021-04-17,16,17,39105,OH
8757,Meigs,2021-04-18,1,7,39105,OH
8758,Meigs,2021-04-19,20,38,39105,OH
8759,Meigs,2021-04-20,17,37,39105,OH
8760,Meigs,2021-04-21,16,46,39105,OH
8761,Meigs,2021-04-22,9,71,39105,OH
8762,Meigs,2021-04-23,31,42,39105,OH
8763,Meigs,2021-04-24,12,7,39105,OH
8764,Meigs,2021-04-25,1,9,39105,OH
8765,Meigs,2021-04-26,11,35,39105,OH
8766,Meigs,2021-04-27,27,72,39105,OH
8767,Meigs,2021-04-28,27,56,39105,OH
8768,Meigs,2021-04-29,10,104,39105,OH
8769,Meigs,2021-04-30,20,57,39105,OH
8770,Meigs,2021-05-01,7,6,39105,OH
8771,Meigs,2021-05-02,3,3,39105,OH
8772,Meigs,2021-05-03,15,28,39105,OH
8773,Meigs,2021-05-04,18,26,39105,OH
8774,Meigs,2021-05-05,15,32,39105,OH
8775,Meigs,2021-05-06,25,42,39105,OH
8776,Meigs,2021-05-07,19,25,39105,OH
8777,Meigs,2021-05-08,3,1,39105,OH
8778,Meigs,2021-05-09,1,5,39105,OH
8779,Meigs,2021-05-10,19,18,39105,OH
8780,Meigs,2021-05-11,27,45,39105,OH
8781,Meigs,2021-05-12,15,26,39105,OH
8782,Meigs,2021-05-13,23,25,39105,OH
8783,Meigs,2021-05-14,16,17,39105,OH
8784,Meigs,2021-05-15,19,12,39105,OH
8785,Meigs,2021-05-16,1,0,39105,OH
8786,Meigs,2021-05-17,26,24,39105,OH
8787,Meigs,2021-05-18,31,27,39105,OH
8788,Meigs,2021-05-19,28,14,39105,OH
8789,Meigs,2021-05-20,24,11,39105,OH
8790,Meigs,2021-05-21,30,40,39105,OH
8791,Meigs,2021-05-22,6,4,39105,OH
8792,Meigs,2021-05-23,0,1,39105,OH
8793,Meigs,2021-05-24,12,10,39105,OH
8794,Meigs,2021-05-25,11,19,39105,OH
8795,Meigs,2021-05-26,22,17,39105,OH
8796,Meigs,2021-05-27,21,7,39105,OH
8797,Meigs,2021-05-28,25,22,39105,OH
