date,state,county,new doses,cumulative doses,fips
2021-01-27,MO,Ray,99,1019,29177
2021-01-28,MO,Ray,123,1142,29177
2021-01-29,MO,Ray,176,1318,29177
2021-01-30,MO,Ray,81,1399,29177
2021-01-31,MO,Ray,10,1409,29177
2021-02-01,MO,Ray,64,1473,29177
2021-02-02,MO,Ray,60,1533,29177
2021-02-03,MO,Ray,131,1664,29177
2021-02-04,MO,Ray,168,1832,29177
2021-02-05,MO,Ray,152,1984,29177
2021-02-06,MO,Ray,43,2027,29177
2021-02-08,MO,Ray,27,2054,29177
2021-02-09,MO,Ray,17,2071,29177
2021-02-10,MO,Ray,36,2107,29177
2021-02-11,MO,Ray,53,2160,29177
2021-02-12,MO,Ray,42,2202,29177
2021-02-13,MO,Ray,34,2236,29177
2021-02-14,MO,Ray,3,2239,29177
2021-02-15,MO,Ray,126,2365,29177
2021-02-16,MO,Ray,40,2405,29177
2021-02-17,MO,Ray,38,2443,29177
2021-02-18,MO,Ray,59,2502,29177
2021-02-19,MO,Ray,28,2530,29177
2021-02-20,MO,Ray,49,2579,29177
2021-02-21,MO,Ray,4,2583,29177
2021-02-22,MO,Ray,43,2626,29177
2021-02-23,MO,Ray,55,2681,29177
2021-02-24,MO,Ray,179,2860,29177
2021-02-25,MO,Ray,150,3010,29177
2021-02-26,MO,Ray,314,3324,29177
2021-02-27,MO,Ray,89,3413,29177
2021-02-28,MO,Ray,9,3422,29177
2021-03-01,MO,Ray,67,3489,29177
2021-03-02,MO,Ray,215,3704,29177
2021-03-03,MO,Ray,132,3836,29177
2021-03-04,MO,Ray,96,3932,29177
2021-03-05,MO,Ray,175,4107,29177
2021-03-06,MO,Ray,66,4173,29177
2021-03-07,MO,Ray,10,4183,29177
2021-03-08,MO,Ray,56,4239,29177
2021-03-09,MO,Ray,161,4400,29177
2021-03-10,MO,Ray,58,4458,29177
2021-03-11,MO,Ray,129,4587,29177
2021-03-12,MO,Ray,87,4674,29177
2021-03-13,MO,Ray,40,4714,29177
2021-03-14,MO,Ray,21,4735,29177
2021-03-15,MO,Ray,107,4842,29177
2021-03-16,MO,Ray,243,5085,29177
2021-03-17,MO,Ray,174,5259,29177
2021-03-18,MO,Ray,171,5430,29177
2021-03-19,MO,Ray,144,5574,29177
2021-03-20,MO,Ray,37,5611,29177
2021-03-21,MO,Ray,6,5617,29177
2021-03-22,MO,Ray,18,5635,29177
2021-03-23,MO,Ray,90,5725,29177
2021-03-24,MO,Ray,156,5881,29177
2021-03-25,MO,Ray,190,6071,29177
2021-03-26,MO,Ray,230,6301,29177
2021-03-27,MO,Ray,37,6338,29177
2021-03-28,MO,Ray,9,6347,29177
2021-03-29,MO,Ray,101,6448,29177
2021-03-30,MO,Ray,162,6610,29177
2021-03-31,MO,Ray,182,6792,29177
2021-04-01,MO,Ray,124,6916,29177
2021-04-02,MO,Ray,267,7183,29177
2021-04-03,MO,Ray,22,7205,29177
2021-04-04,MO,Ray,1,7206,29177
2021-04-05,MO,Ray,67,7273,29177
2021-04-06,MO,Ray,90,7363,29177
2021-04-07,MO,Ray,111,7474,29177
2021-04-08,MO,Ray,124,7598,29177
2021-04-09,MO,Ray,237,7835,29177
2021-04-10,MO,Ray,42,7877,29177
2021-04-11,MO,Ray,11,7888,29177
2021-04-12,MO,Ray,68,7956,29177
2021-04-13,MO,Ray,121,8077,29177
2021-04-14,MO,Ray,223,8300,29177
2021-04-15,MO,Ray,115,8415,29177
2021-04-16,MO,Ray,173,8588,29177
2021-04-17,MO,Ray,44,8632,29177
2021-04-18,MO,Ray,5,8637,29177
2021-04-19,MO,Ray,32,8669,29177
2021-04-20,MO,Ray,59,8728,29177
2021-04-21,MO,Ray,70,8798,29177
2021-04-22,MO,Ray,103,8901,29177
2021-04-23,MO,Ray,113,9014,29177
2021-04-24,MO,Ray,16,9030,29177
2021-04-25,MO,Ray,3,9033,29177
2021-04-26,MO,Ray,31,9064,29177
2021-04-27,MO,Ray,78,9142,29177
2021-04-28,MO,Ray,103,9245,29177
2021-04-29,MO,Ray,62,9307,29177
2021-04-30,MO,Ray,74,9381,29177
2021-05-01,MO,Ray,30,9411,29177
2021-05-02,MO,Ray,2,9413,29177
2021-05-03,MO,Ray,29,9442,29177
2021-05-04,MO,Ray,44,9486,29177
2021-05-05,MO,Ray,107,9593,29177
2021-05-06,MO,Ray,146,9739,29177
2021-05-07,MO,Ray,66,9805,29177
2021-05-08,MO,Ray,21,9826,29177
2021-05-09,MO,Ray,9,9835,29177
2021-05-10,MO,Ray,26,9861,29177
2021-05-11,MO,Ray,95,9956,29177
2021-05-12,MO,Ray,23,9979,29177
2021-05-13,MO,Ray,72,10051,29177
2021-05-14,MO,Ray,68,10119,29177
2021-05-15,MO,Ray,64,10183,29177
2021-05-16,MO,Ray,6,10189,29177
2021-05-17,MO,Ray,39,10228,29177
2021-05-18,MO,Ray,77,10305,29177
2021-05-19,MO,Ray,78,10383,29177
2021-05-20,MO,Ray,48,10431,29177
2021-05-21,MO,Ray,39,10470,29177
2021-05-22,MO,Ray,24,10494,29177
2021-05-23,MO,Ray,6,10500,29177
2021-05-24,MO,Ray,31,10531,29177
2021-05-25,MO,Ray,36,10567,29177
2021-05-26,MO,Ray,26,10593,29177
2021-05-27,MO,Ray,29,10622,29177
2020-12-18,MO,Reynolds,1,1,29179
2020-12-23,MO,Reynolds,3,4,29179
2020-12-24,MO,Reynolds,1,5,29179
2020-12-29,MO,Reynolds,2,7,29179
2020-12-31,MO,Reynolds,6,13,29179
2021-01-01,MO,Reynolds,1,14,29179
2021-01-02,MO,Reynolds,3,17,29179
2021-01-04,MO,Reynolds,1,18,29179
2021-01-06,MO,Reynolds,1,19,29179
2021-01-07,MO,Reynolds,1,20,29179
2021-01-08,MO,Reynolds,1,21,29179
2021-01-09,MO,Reynolds,2,23,29179
2021-01-11,MO,Reynolds,2,25,29179
2021-01-12,MO,Reynolds,1,26,29179
2021-01-13,MO,Reynolds,9,35,29179
2021-01-14,MO,Reynolds,3,38,29179
2021-01-15,MO,Reynolds,3,41,29179
2021-01-18,MO,Reynolds,1,42,29179
2021-01-19,MO,Reynolds,4,46,29179
2021-01-20,MO,Reynolds,11,57,29179
2021-01-21,MO,Reynolds,2,59,29179
2021-01-22,MO,Reynolds,17,76,29179
2021-01-23,MO,Reynolds,2,78,29179
2021-01-25,MO,Reynolds,7,85,29179
2021-01-26,MO,Reynolds,2,87,29179
2021-01-27,MO,Reynolds,3,90,29179
2021-01-28,MO,Reynolds,9,99,29179
2021-01-29,MO,Reynolds,14,113,29179
2021-01-30,MO,Reynolds,3,116,29179
2021-02-01,MO,Reynolds,2,118,29179
2021-02-02,MO,Reynolds,61,179,29179
2021-02-03,MO,Reynolds,31,210,29179
2021-02-04,MO,Reynolds,13,223,29179
2021-02-05,MO,Reynolds,6,229,29179
2021-02-06,MO,Reynolds,9,238,29179
2021-02-08,MO,Reynolds,138,376,29179
2021-02-09,MO,Reynolds,39,415,29179
2021-02-10,MO,Reynolds,7,422,29179
2021-02-11,MO,Reynolds,21,443,29179
2021-02-12,MO,Reynolds,32,475,29179
2021-02-13,MO,Reynolds,1,476,29179
2021-02-16,MO,Reynolds,1,477,29179
2021-02-17,MO,Reynolds,3,480,29179
2021-02-18,MO,Reynolds,10,490,29179
2021-02-19,MO,Reynolds,17,507,29179
2021-02-20,MO,Reynolds,3,510,29179
2021-02-21,MO,Reynolds,1,511,29179
2021-02-22,MO,Reynolds,67,578,29179
2021-02-23,MO,Reynolds,9,587,29179
2021-02-24,MO,Reynolds,3,590,29179
2021-02-25,MO,Reynolds,27,617,29179
2021-02-26,MO,Reynolds,19,636,29179
2021-02-27,MO,Reynolds,32,668,29179
2021-03-01,MO,Reynolds,131,799,29179
2021-03-02,MO,Reynolds,67,866,29179
2021-03-03,MO,Reynolds,42,908,29179
2021-03-04,MO,Reynolds,9,917,29179
2021-03-05,MO,Reynolds,3,920,29179
2021-03-06,MO,Reynolds,11,931,29179
2021-03-08,MO,Reynolds,9,940,29179
2021-03-09,MO,Reynolds,7,947,29179
2021-03-10,MO,Reynolds,7,954,29179
2021-03-11,MO,Reynolds,20,974,29179
2021-03-12,MO,Reynolds,21,995,29179
2021-03-13,MO,Reynolds,2,997,29179
2021-03-15,MO,Reynolds,2,999,29179
2021-03-16,MO,Reynolds,6,1005,29179
2021-03-17,MO,Reynolds,9,1014,29179
2021-03-18,MO,Reynolds,27,1041,29179
2021-03-19,MO,Reynolds,19,1060,29179
2021-03-20,MO,Reynolds,5,1065,29179
2021-03-21,MO,Reynolds,2,1067,29179
2021-03-22,MO,Reynolds,14,1081,29179
2021-03-23,MO,Reynolds,74,1155,29179
2021-03-24,MO,Reynolds,6,1161,29179
2021-03-25,MO,Reynolds,17,1178,29179
2021-03-26,MO,Reynolds,4,1182,29179
2021-03-27,MO,Reynolds,27,1209,29179
2021-03-28,MO,Reynolds,3,1212,29179
2021-03-29,MO,Reynolds,12,1224,29179
2021-03-30,MO,Reynolds,12,1236,29179
2021-03-31,MO,Reynolds,39,1275,29179
2021-04-01,MO,Reynolds,15,1290,29179
2021-04-02,MO,Reynolds,4,1294,29179
2021-04-03,MO,Reynolds,5,1299,29179
2021-04-04,MO,Reynolds,1,1300,29179
2021-04-05,MO,Reynolds,6,1306,29179
2021-04-06,MO,Reynolds,7,1313,29179
2021-04-07,MO,Reynolds,25,1338,29179
2021-04-08,MO,Reynolds,11,1349,29179
2021-04-09,MO,Reynolds,19,1368,29179
2021-04-10,MO,Reynolds,6,1374,29179
2021-04-11,MO,Reynolds,3,1377,29179
2021-04-12,MO,Reynolds,3,1380,29179
2021-04-13,MO,Reynolds,16,1396,29179
2021-04-14,MO,Reynolds,10,1406,29179
2021-04-15,MO,Reynolds,27,1433,29179
2021-04-16,MO,Reynolds,7,1440,29179
2021-04-17,MO,Reynolds,1,1441,29179
2021-04-18,MO,Reynolds,1,1442,29179
2021-04-19,MO,Reynolds,9,1451,29179
2021-04-20,MO,Reynolds,9,1460,29179
2021-04-21,MO,Reynolds,23,1483,29179
2021-04-22,MO,Reynolds,16,1499,29179
2021-04-23,MO,Reynolds,12,1511,29179
2021-04-24,MO,Reynolds,1,1512,29179
2021-04-25,MO,Reynolds,3,1515,29179
2021-04-26,MO,Reynolds,3,1518,29179
2021-04-27,MO,Reynolds,5,1523,29179
2021-04-28,MO,Reynolds,33,1556,29179
2021-04-29,MO,Reynolds,13,1569,29179
2021-04-30,MO,Reynolds,5,1574,29179
2021-05-01,MO,Reynolds,2,1576,29179
2021-05-02,MO,Reynolds,2,1578,29179
2021-05-03,MO,Reynolds,1,1579,29179
2021-05-04,MO,Reynolds,9,1588,29179
2021-05-05,MO,Reynolds,27,1615,29179
2021-05-06,MO,Reynolds,6,1621,29179
2021-05-07,MO,Reynolds,10,1631,29179
2021-05-10,MO,Reynolds,3,1634,29179
2021-05-11,MO,Reynolds,21,1655,29179
2021-05-12,MO,Reynolds,13,1668,29179
2021-05-13,MO,Reynolds,6,1674,29179
2021-05-14,MO,Reynolds,13,1687,29179
2021-05-15,MO,Reynolds,2,1689,29179
2021-05-17,MO,Reynolds,13,1702,29179
2021-05-18,MO,Reynolds,8,1710,29179
2021-05-19,MO,Reynolds,15,1725,29179
2021-05-20,MO,Reynolds,2,1727,29179
2021-05-21,MO,Reynolds,4,1731,29179
2021-05-23,MO,Reynolds,5,1736,29179
2021-05-24,MO,Reynolds,5,1741,29179
2021-05-25,MO,Reynolds,5,1746,29179
2021-05-26,MO,Reynolds,16,1762,29179
2021-05-27,MO,Reynolds,2,1764,29179
2020-12-18,MO,Ripley,4,4,29181
2020-12-22,MO,Ripley,1,5,29181
2020-12-23,MO,Ripley,5,10,29181
2020-12-28,MO,Ripley,6,16,29181
2020-12-29,MO,Ripley,28,44,29181
2020-12-30,MO,Ripley,104,148,29181
2020-12-31,MO,Ripley,4,152,29181
2021-01-04,MO,Ripley,6,158,29181
2021-01-05,MO,Ripley,25,183,29181
2021-01-06,MO,Ripley,8,191,29181
2021-01-07,MO,Ripley,280,471,29181
2021-01-08,MO,Ripley,12,483,29181
2021-01-11,MO,Ripley,11,494,29181
2021-01-12,MO,Ripley,48,542,29181
2021-01-13,MO,Ripley,4,546,29181
2021-01-14,MO,Ripley,62,608,29181
2021-01-15,MO,Ripley,3,611,29181
2021-01-18,MO,Ripley,1,612,29181
2021-01-19,MO,Ripley,13,625,29181
2021-01-20,MO,Ripley,2,627,29181
2021-01-21,MO,Ripley,4,631,29181
2021-01-22,MO,Ripley,68,699,29181
2021-01-23,MO,Ripley,30,729,29181
2021-01-24,MO,Ripley,1,730,29181
2021-01-25,MO,Ripley,11,741,29181
2021-01-26,MO,Ripley,53,794,29181
2021-01-27,MO,Ripley,7,801,29181
2021-01-28,MO,Ripley,147,948,29181
2021-01-29,MO,Ripley,13,961,29181
2021-01-30,MO,Ripley,1,962,29181
2021-01-31,MO,Ripley,1,963,29181
2021-02-01,MO,Ripley,11,974,29181
2021-02-02,MO,Ripley,20,994,29181
2021-02-03,MO,Ripley,25,1019,29181
2021-02-04,MO,Ripley,152,1171,29181
2021-02-05,MO,Ripley,137,1308,29181
2021-02-06,MO,Ripley,491,1799,29181
2021-02-08,MO,Ripley,13,1812,29181
2021-02-09,MO,Ripley,63,1875,29181
2021-02-10,MO,Ripley,2,1877,29181
2021-02-11,MO,Ripley,2,1879,29181
2021-02-12,MO,Ripley,84,1963,29181
2021-02-13,MO,Ripley,1,1964,29181
2021-02-14,MO,Ripley,1,1965,29181
2021-02-15,MO,Ripley,1,1966,29181
2021-02-16,MO,Ripley,5,1971,29181
2021-02-17,MO,Ripley,3,1974,29181
2021-02-18,MO,Ripley,5,1979,29181
2021-02-19,MO,Ripley,11,1990,29181
2021-02-20,MO,Ripley,49,2039,29181
2021-02-21,MO,Ripley,7,2046,29181
2021-02-22,MO,Ripley,27,2073,29181
2021-02-23,MO,Ripley,16,2089,29181
2021-02-24,MO,Ripley,31,2120,29181
2021-02-25,MO,Ripley,10,2130,29181
2021-02-26,MO,Ripley,12,2142,29181
2021-02-27,MO,Ripley,4,2146,29181
2021-02-28,MO,Ripley,2,2148,29181
2021-03-01,MO,Ripley,12,2160,29181
2021-03-02,MO,Ripley,27,2187,29181
2021-03-03,MO,Ripley,24,2211,29181
2021-03-04,MO,Ripley,17,2228,29181
2021-03-05,MO,Ripley,21,2249,29181
2021-03-06,MO,Ripley,478,2727,29181
2021-03-07,MO,Ripley,1,2728,29181
2021-03-08,MO,Ripley,28,2756,29181
2021-03-09,MO,Ripley,69,2825,29181
2021-03-10,MO,Ripley,29,2854,29181
2021-03-11,MO,Ripley,107,2961,29181
2021-03-12,MO,Ripley,119,3080,29181
2021-03-13,MO,Ripley,6,3086,29181
2021-03-14,MO,Ripley,1,3087,29181
2021-03-15,MO,Ripley,12,3099,29181
2021-03-16,MO,Ripley,10,3109,29181
2021-03-17,MO,Ripley,32,3141,29181
2021-03-18,MO,Ripley,27,3168,29181
2021-03-19,MO,Ripley,25,3193,29181
2021-03-20,MO,Ripley,10,3203,29181
2021-03-21,MO,Ripley,3,3206,29181
2021-03-22,MO,Ripley,6,3212,29181
2021-03-23,MO,Ripley,30,3242,29181
2021-03-24,MO,Ripley,28,3270,29181
2021-03-25,MO,Ripley,11,3281,29181
2021-03-26,MO,Ripley,12,3293,29181
2021-03-27,MO,Ripley,4,3297,29181
2021-03-28,MO,Ripley,3,3300,29181
2021-03-29,MO,Ripley,8,3308,29181
2021-03-30,MO,Ripley,58,3366,29181
2021-03-31,MO,Ripley,27,3393,29181
2021-04-01,MO,Ripley,28,3421,29181
2021-04-02,MO,Ripley,10,3431,29181
2021-04-03,MO,Ripley,4,3435,29181
2021-04-04,MO,Ripley,5,3440,29181
2021-04-05,MO,Ripley,20,3460,29181
2021-04-06,MO,Ripley,40,3500,29181
2021-04-07,MO,Ripley,36,3536,29181
2021-04-08,MO,Ripley,105,3641,29181
2021-04-09,MO,Ripley,159,3800,29181
2021-04-10,MO,Ripley,13,3813,29181
2021-04-11,MO,Ripley,8,3821,29181
2021-04-12,MO,Ripley,18,3839,29181
2021-04-13,MO,Ripley,29,3868,29181
2021-04-14,MO,Ripley,29,3897,29181
2021-04-15,MO,Ripley,22,3919,29181
2021-04-16,MO,Ripley,34,3953,29181
2021-04-17,MO,Ripley,7,3960,29181
2021-04-18,MO,Ripley,6,3966,29181
2021-04-19,MO,Ripley,18,3984,29181
2021-04-20,MO,Ripley,12,3996,29181
2021-04-21,MO,Ripley,26,4022,29181
2021-04-22,MO,Ripley,25,4047,29181
2021-04-23,MO,Ripley,36,4083,29181
2021-04-24,MO,Ripley,6,4089,29181
2021-04-25,MO,Ripley,2,4091,29181
2021-04-26,MO,Ripley,14,4105,29181
2021-04-27,MO,Ripley,24,4129,29181
2021-04-28,MO,Ripley,22,4151,29181
2021-04-29,MO,Ripley,14,4165,29181
2021-04-30,MO,Ripley,14,4179,29181
2021-05-01,MO,Ripley,6,4185,29181
2021-05-02,MO,Ripley,4,4189,29181
2021-05-03,MO,Ripley,14,4203,29181
2021-05-04,MO,Ripley,10,4213,29181
2021-05-05,MO,Ripley,26,4239,29181
2021-05-06,MO,Ripley,16,4255,29181
2021-05-07,MO,Ripley,25,4280,29181
2021-05-08,MO,Ripley,3,4283,29181
2021-05-09,MO,Ripley,4,4287,29181
2021-05-10,MO,Ripley,24,4311,29181
2021-05-11,MO,Ripley,14,4325,29181
2021-05-12,MO,Ripley,22,4347,29181
2021-05-13,MO,Ripley,10,4357,29181
2021-05-14,MO,Ripley,37,4394,29181
2021-05-15,MO,Ripley,4,4398,29181
2021-05-16,MO,Ripley,2,4400,29181
2021-05-17,MO,Ripley,20,4420,29181
2021-05-18,MO,Ripley,17,4437,29181
2021-05-19,MO,Ripley,30,4467,29181
2021-05-20,MO,Ripley,10,4477,29181
2021-05-21,MO,Ripley,15,4492,29181
2021-05-22,MO,Ripley,4,4496,29181
2021-05-23,MO,Ripley,6,4502,29181
2021-05-24,MO,Ripley,10,4512,29181
2021-05-25,MO,Ripley,12,4524,29181
2021-05-26,MO,Ripley,14,4538,29181
2021-05-27,MO,Ripley,13,4551,29181
2020-12-16,MO,Saline,1,1,29195
2020-12-17,MO,Saline,4,5,29195
2020-12-18,MO,Saline,5,10,29195
2020-12-19,MO,Saline,4,14,29195
2020-12-20,MO,Saline,1,15,29195
2020-12-21,MO,Saline,10,25,29195
2020-12-22,MO,Saline,5,30,29195
2020-12-23,MO,Saline,10,40,29195
2020-12-24,MO,Saline,1,41,29195
2020-12-28,MO,Saline,102,143,29195
2020-12-29,MO,Saline,80,223,29195
2020-12-30,MO,Saline,44,267,29195
2020-12-31,MO,Saline,10,277,29195
2021-01-02,MO,Saline,1,278,29195
2021-01-03,MO,Saline,1,279,29195
2021-01-04,MO,Saline,20,299,29195
2021-01-05,MO,Saline,79,378,29195
2021-01-06,MO,Saline,102,480,29195
2021-01-07,MO,Saline,18,498,29195
2021-01-08,MO,Saline,9,507,29195
2021-01-09,MO,Saline,4,511,29195
2021-01-10,MO,Saline,9,520,29195
2021-01-11,MO,Saline,80,600,29195
2021-01-12,MO,Saline,143,743,29195
2021-01-13,MO,Saline,68,811,29195
2021-01-14,MO,Saline,42,853,29195
2021-01-15,MO,Saline,26,879,29195
2021-01-16,MO,Saline,6,885,29195
2021-01-18,MO,Saline,33,918,29195
2021-01-19,MO,Saline,135,1053,29195
2021-01-20,MO,Saline,86,1139,29195
2021-01-21,MO,Saline,52,1191,29195
2021-01-22,MO,Saline,27,1218,29195
2021-01-23,MO,Saline,7,1225,29195
2021-01-25,MO,Saline,46,1271,29195
2021-01-26,MO,Saline,147,1418,29195
2021-01-27,MO,Saline,88,1506,29195
2021-01-28,MO,Saline,330,1836,29195
2021-01-29,MO,Saline,337,2173,29195
2021-01-30,MO,Saline,25,2198,29195
2021-01-31,MO,Saline,2,2200,29195
2021-02-01,MO,Saline,216,2416,29195
2021-02-02,MO,Saline,86,2502,29195
2021-02-03,MO,Saline,383,2885,29195
2021-02-04,MO,Saline,307,3192,29195
2021-02-05,MO,Saline,86,3278,29195
2021-02-06,MO,Saline,4,3282,29195
2021-02-08,MO,Saline,187,3469,29195
2021-02-09,MO,Saline,452,3921,29195
2021-02-10,MO,Saline,309,4230,29195
2021-02-11,MO,Saline,86,4316,29195
2021-02-12,MO,Saline,92,4408,29195
2021-02-13,MO,Saline,16,4424,29195
2021-02-14,MO,Saline,5,4429,29195
2021-02-15,MO,Saline,27,4456,29195
2021-02-16,MO,Saline,251,4707,29195
2021-02-17,MO,Saline,89,4796,29195
2021-02-18,MO,Saline,83,4879,29195
2021-02-19,MO,Saline,95,4974,29195
2021-02-20,MO,Saline,9,4983,29195
2021-02-21,MO,Saline,1,4984,29195
2021-02-22,MO,Saline,18,5002,29195
2021-02-23,MO,Saline,528,5530,29195
2021-02-24,MO,Saline,275,5805,29195
2021-02-25,MO,Saline,252,6057,29195
2021-02-26,MO,Saline,109,6166,29195
2021-02-27,MO,Saline,17,6183,29195
2021-02-28,MO,Saline,6,6189,29195
2021-03-01,MO,Saline,242,6431,29195
2021-03-02,MO,Saline,326,6757,29195
2021-03-03,MO,Saline,546,7303,29195
2021-03-04,MO,Saline,155,7458,29195
2021-03-05,MO,Saline,28,7486,29195
2021-03-06,MO,Saline,12,7498,29195
2021-03-07,MO,Saline,3,7501,29195
2021-03-08,MO,Saline,164,7665,29195
2021-03-09,MO,Saline,51,7716,29195
2021-03-10,MO,Saline,187,7903,29195
2021-03-11,MO,Saline,24,7927,29195
2021-03-12,MO,Saline,492,8419,29195
2021-03-13,MO,Saline,25,8444,29195
2021-03-14,MO,Saline,9,8453,29195
2021-03-15,MO,Saline,151,8604,29195
2021-03-16,MO,Saline,334,8938,29195
2021-03-17,MO,Saline,129,9067,29195
2021-03-18,MO,Saline,105,9172,29195
2021-03-19,MO,Saline,41,9213,29195
2021-03-20,MO,Saline,12,9225,29195
2021-03-21,MO,Saline,5,9230,29195
2021-03-22,MO,Saline,48,9278,29195
2021-03-23,MO,Saline,62,9340,29195
2021-03-24,MO,Saline,298,9638,29195
2021-03-25,MO,Saline,215,9853,29195
2021-03-26,MO,Saline,173,10026,29195
2021-03-27,MO,Saline,240,10266,29195
2021-03-28,MO,Saline,16,10282,29195
2021-03-29,MO,Saline,63,10345,29195
2021-03-30,MO,Saline,55,10400,29195
2021-03-31,MO,Saline,184,10584,29195
2021-04-01,MO,Saline,123,10707,29195
2021-04-02,MO,Saline,532,11239,29195
2021-04-03,MO,Saline,24,11263,29195
2021-04-04,MO,Saline,3,11266,29195
2021-04-05,MO,Saline,151,11417,29195
2021-04-06,MO,Saline,58,11475,29195
2021-04-07,MO,Saline,107,11582,29195
2021-04-08,MO,Saline,49,11631,29195
2021-04-09,MO,Saline,79,11710,29195
2021-04-10,MO,Saline,20,11730,29195
2021-04-11,MO,Saline,6,11736,29195
2021-04-12,MO,Saline,174,11910,29195
2021-04-13,MO,Saline,46,11956,29195
2021-04-14,MO,Saline,124,12080,29195
2021-04-15,MO,Saline,90,12170,29195
2021-04-16,MO,Saline,44,12214,29195
2021-04-17,MO,Saline,214,12428,29195
2021-04-18,MO,Saline,6,12434,29195
2021-04-19,MO,Saline,37,12471,29195
2021-04-20,MO,Saline,78,12549,29195
2021-04-21,MO,Saline,134,12683,29195
2021-04-22,MO,Saline,67,12750,29195
2021-04-23,MO,Saline,107,12857,29195
2021-04-24,MO,Saline,22,12879,29195
2021-04-25,MO,Saline,7,12886,29195
2021-04-26,MO,Saline,58,12944,29195
2021-04-27,MO,Saline,26,12970,29195
2021-04-28,MO,Saline,77,13047,29195
2021-04-29,MO,Saline,149,13196,29195
2021-04-30,MO,Saline,56,13252,29195
2021-05-01,MO,Saline,11,13263,29195
2021-05-02,MO,Saline,7,13270,29195
2021-05-03,MO,Saline,135,13405,29195
2021-05-04,MO,Saline,24,13429,29195
2021-05-05,MO,Saline,85,13514,29195
2021-05-06,MO,Saline,49,13563,29195
2021-05-07,MO,Saline,44,13607,29195
2021-05-08,MO,Saline,12,13619,29195
2021-05-09,MO,Saline,1,13620,29195
2021-05-10,MO,Saline,44,13664,29195
2021-05-11,MO,Saline,35,13699,29195
2021-05-12,MO,Saline,70,13769,29195
2021-05-13,MO,Saline,67,13836,29195
2021-05-14,MO,Saline,39,13875,29195
2021-05-15,MO,Saline,22,13897,29195
2021-05-16,MO,Saline,20,13917,29195
2021-05-17,MO,Saline,24,13941,29195
2021-05-18,MO,Saline,47,13988,29195
2021-05-19,MO,Saline,56,14044,29195
2021-05-20,MO,Saline,64,14108,29195
2021-05-21,MO,Saline,29,14137,29195
2021-05-22,MO,Saline,12,14149,29195
2021-05-23,MO,Saline,5,14154,29195
2021-05-24,MO,Saline,45,14199,29195
2021-05-25,MO,Saline,20,14219,29195
2021-05-26,MO,Saline,36,14255,29195
2021-05-27,MO,Saline,64,14319,29195
2020-12-17,MO,Schuyler,1,1,29197
2020-12-20,MO,Schuyler,1,2,29197
2020-12-21,MO,Schuyler,10,12,29197
2020-12-22,MO,Schuyler,2,14,29197
2020-12-23,MO,Schuyler,14,28,29197
2020-12-28,MO,Schuyler,3,31,29197
2020-12-29,MO,Schuyler,1,32,29197
2020-12-30,MO,Schuyler,1,33,29197
2021-01-04,MO,Schuyler,1,34,29197
2021-01-05,MO,Schuyler,1,35,29197
2021-01-07,MO,Schuyler,2,37,29197
2021-01-10,MO,Schuyler,1,38,29197
2021-01-11,MO,Schuyler,13,51,29197
2021-01-12,MO,Schuyler,2,53,29197
2021-01-13,MO,Schuyler,10,63,29197
2021-01-14,MO,Schuyler,4,67,29197
2021-01-15,MO,Schuyler,36,103,29197
2021-01-17,MO,Schuyler,2,105,29197
2021-01-18,MO,Schuyler,1,106,29197
2021-01-19,MO,Schuyler,4,110,29197
2021-01-20,MO,Schuyler,5,115,29197
2021-01-21,MO,Schuyler,23,138,29197
2021-01-22,MO,Schuyler,3,141,29197
2021-01-23,MO,Schuyler,2,143,29197
2021-01-27,MO,Schuyler,15,158,29197
2021-01-28,MO,Schuyler,1,159,29197
2021-01-29,MO,Schuyler,1,160,29197
2021-02-01,MO,Schuyler,5,165,29197
2021-02-02,MO,Schuyler,13,178,29197
2021-02-03,MO,Schuyler,8,186,29197
2021-02-04,MO,Schuyler,7,193,29197
2021-02-05,MO,Schuyler,134,327,29197
2021-02-06,MO,Schuyler,20,347,29197
2021-02-08,MO,Schuyler,3,350,29197
2021-02-09,MO,Schuyler,2,352,29197
2021-02-10,MO,Schuyler,2,354,29197
2021-02-11,MO,Schuyler,28,382,29197
2021-02-12,MO,Schuyler,70,452,29197
2021-02-13,MO,Schuyler,2,454,29197
2021-02-14,MO,Schuyler,2,456,29197
2021-02-15,MO,Schuyler,1,457,29197
2021-02-16,MO,Schuyler,6,463,29197
2021-02-18,MO,Schuyler,4,467,29197
2021-02-19,MO,Schuyler,7,474,29197
2021-02-23,MO,Schuyler,65,539,29197
2021-02-24,MO,Schuyler,12,551,29197
2021-02-25,MO,Schuyler,21,572,29197
2021-02-26,MO,Schuyler,15,587,29197
2021-02-27,MO,Schuyler,8,595,29197
2021-02-28,MO,Schuyler,2,597,29197
2021-03-01,MO,Schuyler,20,617,29197
2021-03-02,MO,Schuyler,62,679,29197
2021-03-03,MO,Schuyler,6,685,29197
2021-03-04,MO,Schuyler,3,688,29197
2021-03-05,MO,Schuyler,134,822,29197
2021-03-06,MO,Schuyler,20,842,29197
2021-03-08,MO,Schuyler,4,846,29197
2021-03-09,MO,Schuyler,29,875,29197
2021-03-10,MO,Schuyler,3,878,29197
2021-03-11,MO,Schuyler,3,881,29197
2021-03-12,MO,Schuyler,42,923,29197
2021-03-13,MO,Schuyler,1,924,29197
