Date Administered,* Jurisdiction,COVID-19 Doses Administered
1/7/2021,Carter,12
1/6/2021,Carter,8
1/5/2021,Carter,10
1/4/2021,Carter,4
1/3/2021,Carter,1
12/31/2020,Carter,1
12/30/2020,Carter,1
12/29/2020,Carter,4
12/28/2020,Carter,2
12/27/2020,Carter,1
12/26/2020,Carter,1
12/23/2020,Carter,5
12/22/2020,Carter,2
12/21/2020,Carter,1
12/18/2020,Carter,1
12/17/2020,Carter,2
4/23/2021,Carroll,17
4/22/2021,Carroll,27
4/21/2021,Carroll,9
4/20/2021,Carroll,13
4/19/2021,Carroll,11
4/17/2021,Carroll,7
4/16/2021,Carroll,92
4/15/2021,Carroll,16
4/14/2021,Carroll,20
4/13/2021,Carroll,188
4/12/2021,Carroll,26
4/11/2021,Carroll,1
4/10/2021,Carroll,5
4/9/2021,Carroll,49
4/8/2021,Carroll,29
4/7/2021,Carroll,27
4/6/2021,Carroll,15
4/5/2021,Carroll,15
4/3/2021,Carroll,1
4/2/2021,Carroll,40
4/1/2021,Carroll,32
3/31/2021,Carroll,12
3/30/2021,Carroll,49
3/29/2021,Carroll,23
3/27/2021,Carroll,5
3/26/2021,Carroll,392
3/25/2021,Carroll,220
3/24/2021,Carroll,51
3/23/2021,Carroll,15
3/22/2021,Carroll,12
3/21/2021,Carroll,1
3/20/2021,Carroll,9
3/19/2021,Carroll,113
3/18/2021,Carroll,65
3/17/2021,Carroll,72
3/16/2021,Carroll,216
3/15/2021,Carroll,36
3/14/2021,Carroll,5
3/13/2021,Carroll,7
3/12/2021,Carroll,90
3/11/2021,Carroll,13
3/10/2021,Carroll,18
3/9/2021,Carroll,17
3/8/2021,Carroll,12
3/7/2021,Carroll,2
3/6/2021,Carroll,17
3/5/2021,Carroll,34
3/4/2021,Carroll,45
3/3/2021,Carroll,25
3/2/2021,Carroll,66
3/1/2021,Carroll,14
2/28/2021,Carroll,1
2/27/2021,Carroll,14
2/26/2021,Carroll,389
2/25/2021,Carroll,236
2/24/2021,Carroll,208
2/23/2021,Carroll,27
2/22/2021,Carroll,25
2/20/2021,Carroll,11
2/19/2021,Carroll,10
2/18/2021,Carroll,70
2/17/2021,Carroll,145
2/16/2021,Carroll,108
2/15/2021,Carroll,28
2/14/2021,Carroll,2
2/13/2021,Carroll,11
2/12/2021,Carroll,29
2/11/2021,Carroll,21
2/10/2021,Carroll,13
2/9/2021,Carroll,25
2/8/2021,Carroll,16
2/6/2021,Carroll,4
2/5/2021,Carroll,24
2/4/2021,Carroll,97
2/3/2021,Carroll,200
2/2/2021,Carroll,30
2/1/2021,Carroll,25
1/31/2021,Carroll,1
1/30/2021,Carroll,16
1/29/2021,Carroll,23
1/28/2021,Carroll,60
1/27/2021,Carroll,128
1/26/2021,Carroll,22
1/25/2021,Carroll,10
1/22/2021,Carroll,15
1/21/2021,Carroll,10
1/20/2021,Carroll,61
1/19/2021,Carroll,103
1/18/2021,Carroll,22
1/16/2021,Carroll,1
1/15/2021,Carroll,12
1/14/2021,Carroll,5
1/13/2021,Carroll,9
1/12/2021,Carroll,10
1/11/2021,Carroll,12
1/9/2021,Carroll,3
1/8/2021,Carroll,6
1/7/2021,Carroll,33
1/6/2021,Carroll,14
1/5/2021,Carroll,19
1/4/2021,Carroll,1
1/2/2021,Carroll,2
12/31/2020,Carroll,16
12/30/2020,Carroll,35
12/29/2020,Carroll,60
12/28/2020,Carroll,10
12/23/2020,Carroll,2
12/22/2020,Carroll,5
12/21/2020,Carroll,2
12/18/2020,Carroll,1
12/16/2020,Carroll,2
4/25/2021,Cape Girardeau,20
4/24/2021,Cape Girardeau,48
4/23/2021,Cape Girardeau,143
4/22/2021,Cape Girardeau,296
4/21/2021,Cape Girardeau,230
4/20/2021,Cape Girardeau,378
4/19/2021,Cape Girardeau,336
4/18/2021,Cape Girardeau,26
4/17/2021,Cape Girardeau,66
4/16/2021,Cape Girardeau,575
4/15/2021,Cape Girardeau,250
4/14/2021,Cape Girardeau,331
4/13/2021,Cape Girardeau,297
4/12/2021,Cape Girardeau,449
4/11/2021,Cape Girardeau,90
4/10/2021,Cape Girardeau,112
4/9/2021,Cape Girardeau,1329
4/8/2021,Cape Girardeau,165
4/7/2021,Cape Girardeau,1431
4/6/2021,Cape Girardeau,961
4/5/2021,Cape Girardeau,464
4/4/2021,Cape Girardeau,31
4/3/2021,Cape Girardeau,55
4/2/2021,Cape Girardeau,489
4/1/2021,Cape Girardeau,294
3/31/2021,Cape Girardeau,1067
3/30/2021,Cape Girardeau,850
3/29/2021,Cape Girardeau,345
3/28/2021,Cape Girardeau,32
3/27/2021,Cape Girardeau,43
3/26/2021,Cape Girardeau,385
3/25/2021,Cape Girardeau,314
3/24/2021,Cape Girardeau,342
3/23/2021,Cape Girardeau,242
3/22/2021,Cape Girardeau,236
3/21/2021,Cape Girardeau,27
3/20/2021,Cape Girardeau,67
3/19/2021,Cape Girardeau,1302
3/18/2021,Cape Girardeau,170
3/17/2021,Cape Girardeau,239
3/16/2021,Cape Girardeau,302
3/15/2021,Cape Girardeau,470
3/14/2021,Cape Girardeau,75
3/13/2021,Cape Girardeau,112
3/12/2021,Cape Girardeau,406
3/11/2021,Cape Girardeau,203
3/10/2021,Cape Girardeau,1088
3/9/2021,Cape Girardeau,497
3/8/2021,Cape Girardeau,664
3/7/2021,Cape Girardeau,7
3/6/2021,Cape Girardeau,42
3/5/2021,Cape Girardeau,428
3/4/2021,Cape Girardeau,150
3/3/2021,Cape Girardeau,1033
3/2/2021,Cape Girardeau,616
3/1/2021,Cape Girardeau,162
2/28/2021,Cape Girardeau,10
2/27/2021,Cape Girardeau,538
2/26/2021,Cape Girardeau,420
2/25/2021,Cape Girardeau,76
2/24/2021,Cape Girardeau,699
2/23/2021,Cape Girardeau,601
2/22/2021,Cape Girardeau,560
2/21/2021,Cape Girardeau,2
2/20/2021,Cape Girardeau,474
2/19/2021,Cape Girardeau,324
2/18/2021,Cape Girardeau,47
2/17/2021,Cape Girardeau,143
2/16/2021,Cape Girardeau,261
2/15/2021,Cape Girardeau,412
2/14/2021,Cape Girardeau,14
2/13/2021,Cape Girardeau,40
2/12/2021,Cape Girardeau,1253
2/11/2021,Cape Girardeau,623
2/10/2021,Cape Girardeau,1027
2/9/2021,Cape Girardeau,1668
2/8/2021,Cape Girardeau,325
2/7/2021,Cape Girardeau,2
2/6/2021,Cape Girardeau,35
2/5/2021,Cape Girardeau,945
2/4/2021,Cape Girardeau,320
2/3/2021,Cape Girardeau,161
2/2/2021,Cape Girardeau,361
2/1/2021,Cape Girardeau,169
1/30/2021,Cape Girardeau,16
1/29/2021,Cape Girardeau,771
1/28/2021,Cape Girardeau,213
1/27/2021,Cape Girardeau,380
1/26/2021,Cape Girardeau,552
1/25/2021,Cape Girardeau,718
1/24/2021,Cape Girardeau,13
1/23/2021,Cape Girardeau,22
1/22/2021,Cape Girardeau,1621
1/21/2021,Cape Girardeau,792
1/20/2021,Cape Girardeau,1475
1/19/2021,Cape Girardeau,1062
1/18/2021,Cape Girardeau,608
1/17/2021,Cape Girardeau,2
1/16/2021,Cape Girardeau,104
1/15/2021,Cape Girardeau,372
1/14/2021,Cape Girardeau,207
1/13/2021,Cape Girardeau,386
1/12/2021,Cape Girardeau,444
1/11/2021,Cape Girardeau,532
1/10/2021,Cape Girardeau,5
1/9/2021,Cape Girardeau,183
1/8/2021,Cape Girardeau,304
1/7/2021,Cape Girardeau,225
1/6/2021,Cape Girardeau,151
1/5/2021,Cape Girardeau,257
1/4/2021,Cape Girardeau,57
1/3/2021,Cape Girardeau,6
1/2/2021,Cape Girardeau,10
1/1/2021,Cape Girardeau,2
12/31/2020,Cape Girardeau,144
12/30/2020,Cape Girardeau,365
12/29/2020,Cape Girardeau,92
12/28/2020,Cape Girardeau,47
12/27/2020,Cape Girardeau,2
12/26/2020,Cape Girardeau,3
12/24/2020,Cape Girardeau,74
12/23/2020,Cape Girardeau,180
12/22/2020,Cape Girardeau,567
12/21/2020,Cape Girardeau,556
12/20/2020,Cape Girardeau,6
12/19/2020,Cape Girardeau,21
12/18/2020,Cape Girardeau,152
12/17/2020,Cape Girardeau,173
12/16/2020,Cape Girardeau,16
12/15/2020,Cape Girardeau,8
4/25/2021,Camden,10
4/24/2021,Camden,33
4/23/2021,Camden,112
4/22/2021,Camden,168
4/21/2021,Camden,126
4/20/2021,Camden,144
4/19/2021,Camden,157
4/18/2021,Camden,41
4/17/2021,Camden,41
4/16/2021,Camden,241
4/15/2021,Camden,140
4/14/2021,Camden,202
4/13/2021,Camden,208
4/12/2021,Camden,188
4/11/2021,Camden,38
4/10/2021,Camden,47
4/9/2021,Camden,305
4/8/2021,Camden,256
4/7/2021,Camden,246
4/6/2021,Camden,208
4/5/2021,Camden,183
4/4/2021,Camden,16
4/3/2021,Camden,68
4/2/2021,Camden,368
4/1/2021,Camden,243
3/31/2021,Camden,267
3/30/2021,Camden,183
3/29/2021,Camden,185
3/28/2021,Camden,44
3/27/2021,Camden,62
3/26/2021,Camden,262
3/25/2021,Camden,682
3/24/2021,Camden,269
3/23/2021,Camden,235
3/22/2021,Camden,483
3/21/2021,Camden,33
3/20/2021,Camden,66
3/19/2021,Camden,467
3/18/2021,Camden,205
3/17/2021,Camden,267
3/16/2021,Camden,271
3/15/2021,Camden,166
3/14/2021,Camden,12
3/13/2021,Camden,44
3/12/2021,Camden,539
3/11/2021,Camden,679
3/10/2021,Camden,222
3/9/2021,Camden,124
3/8/2021,Camden,153
3/7/2021,Camden,1089
3/6/2021,Camden,348
3/5/2021,Camden,302
3/4/2021,Camden,293
3/3/2021,Camden,314
3/2/2021,Camden,199
3/1/2021,Camden,169
2/28/2021,Camden,20
2/27/2021,Camden,95
2/26/2021,Camden,717
2/25/2021,Camden,660
2/24/2021,Camden,496
2/23/2021,Camden,277
2/22/2021,Camden,610
2/21/2021,Camden,6
2/20/2021,Camden,20
2/19/2021,Camden,680
2/18/2021,Camden,89
2/17/2021,Camden,25
2/16/2021,Camden,47
2/15/2021,Camden,19
2/14/2021,Camden,9
2/13/2021,Camden,77
2/12/2021,Camden,547
2/11/2021,Camden,483
2/10/2021,Camden,171
2/9/2021,Camden,47
2/8/2021,Camden,130
2/7/2021,Camden,1
2/6/2021,Camden,350
2/5/2021,Camden,406
2/4/2021,Camden,189
2/3/2021,Camden,399
2/2/2021,Camden,108
2/1/2021,Camden,294
1/31/2021,Camden,3
1/30/2021,Camden,26
1/29/2021,Camden,419
1/28/2021,Camden,96
1/27/2021,Camden,465
1/26/2021,Camden,105
1/25/2021,Camden,279
1/24/2021,Camden,3
1/23/2021,Camden,28
1/22/2021,Camden,259
1/21/2021,Camden,51
1/20/2021,Camden,100
1/19/2021,Camden,133
1/18/2021,Camden,81
1/17/2021,Camden,3
1/16/2021,Camden,34
1/15/2021,Camden,63
1/14/2021,Camden,64
1/13/2021,Camden,57
1/12/2021,Camden,107
1/11/2021,Camden,144
1/10/2021,Camden,2
1/9/2021,Camden,4
1/8/2021,Camden,24
1/7/2021,Camden,50
1/6/2021,Camden,35
1/5/2021,Camden,24
1/4/2021,Camden,25
1/2/2021,Camden,1
1/1/2021,Camden,1
12/31/2020,Camden,8
12/30/2020,Camden,73
12/29/2020,Camden,145
12/28/2020,Camden,95
12/27/2020,Camden,1
12/26/2020,Camden,1
12/23/2020,Camden,78
12/22/2020,Camden,146
12/21/2020,Camden,102
12/20/2020,Camden,3
12/19/2020,Camden,4
12/18/2020,Camden,19
12/17/2020,Camden,12
12/16/2020,Camden,5
12/15/2020,Camden,5
4/25/2021,Callaway,7
4/24/2021,Callaway,37
4/23/2021,Callaway,132
4/22/2021,Callaway,135
4/21/2021,Callaway,77
4/20/2021,Callaway,153
4/19/2021,Callaway,108
4/18/2021,Callaway,22
4/17/2021,Callaway,96
4/16/2021,Callaway,626
4/15/2021,Callaway,228
4/14/2021,Callaway,189
4/13/2021,Callaway,216
4/12/2021,Callaway,195
4/11/2021,Callaway,48
4/10/2021,Callaway,66
4/9/2021,Callaway,383
4/8/2021,Callaway,210
4/7/2021,Callaway,166
4/6/2021,Callaway,750
4/5/2021,Callaway,197
4/4/2021,Callaway,24
4/3/2021,Callaway,91
4/2/2021,Callaway,357
4/1/2021,Callaway,308
3/31/2021,Callaway,175
3/30/2021,Callaway,151
3/29/2021,Callaway,136
3/28/2021,Callaway,55
3/27/2021,Callaway,170
3/26/2021,Callaway,582
3/25/2021,Callaway,213
3/24/2021,Callaway,143
3/23/2021,Callaway,128
3/22/2021,Callaway,560
3/21/2021,Callaway,53
3/20/2021,Callaway,53
3/19/2021,Callaway,541
3/18/2021,Callaway,179
3/17/2021,Callaway,118
3/16/2021,Callaway,661
3/15/2021,Callaway,109
3/14/2021,Callaway,10
3/13/2021,Callaway,31
3/12/2021,Callaway,262
3/11/2021,Callaway,396
3/10/2021,Callaway,395
3/9/2021,Callaway,229
3/8/2021,Callaway,81
3/7/2021,Callaway,62
3/6/2021,Callaway,185
3/5/2021,Callaway,211
3/4/2021,Callaway,421
3/3/2021,Callaway,356
3/2/2021,Callaway,299
3/1/2021,Callaway,119
2/28/2021,Callaway,10
2/27/2021,Callaway,199
2/26/2021,Callaway,386
2/25/2021,Callaway,496
2/24/2021,Callaway,174
2/23/2021,Callaway,380
2/22/2021,Callaway,297
2/21/2021,Callaway,1
2/20/2021,Callaway,79
2/19/2021,Callaway,294
2/18/2021,Callaway,220
2/17/2021,Callaway,74
2/16/2021,Callaway,144
2/15/2021,Callaway,39
2/14/2021,Callaway,21
2/13/2021,Callaway,131
2/12/2021,Callaway,184
2/11/2021,Callaway,387
2/10/2021,Callaway,350
2/9/2021,Callaway,108
2/8/2021,Callaway,74
2/6/2021,Callaway,219
2/5/2021,Callaway,306
2/4/2021,Callaway,373
2/3/2021,Callaway,245
2/2/2021,Callaway,153
2/1/2021,Callaway,116
1/31/2021,Callaway,25
1/30/2021,Callaway,119
1/29/2021,Callaway,433
1/28/2021,Callaway,225
1/27/2021,Callaway,170
1/26/2021,Callaway,206
1/25/2021,Callaway,130
1/24/2021,Callaway,9
1/23/2021,Callaway,130
1/22/2021,Callaway,159
1/21/2021,Callaway,192
1/20/2021,Callaway,138
1/19/2021,Callaway,417
1/18/2021,Callaway,145
1/17/2021,Callaway,12
1/16/2021,Callaway,16
1/15/2021,Callaway,49
1/14/2021,Callaway,92
1/13/2021,Callaway,45
1/12/2021,Callaway,59
1/11/2021,Callaway,84
1/10/2021,Callaway,25
1/9/2021,Callaway,87
1/8/2021,Callaway,90
1/7/2021,Callaway,78
1/6/2021,Callaway,53
1/5/2021,Callaway,64
1/4/2021,Callaway,84
1/3/2021,Callaway,11
1/2/2021,Callaway,55
1/1/2021,Callaway,1
12/31/2020,Callaway,54
12/30/2020,Callaway,146
12/29/2020,Callaway,420
12/28/2020,Callaway,79
12/27/2020,Callaway,4
12/24/2020,Callaway,3
12/23/2020,Callaway,36
12/22/2020,Callaway,50
12/21/2020,Callaway,45
12/20/2020,Callaway,22
12/19/2020,Callaway,27
12/18/2020,Callaway,74
12/17/2020,Callaway,44
12/16/2020,Callaway,23
12/15/2020,Callaway,8
4/25/2021,Caldwell,2
4/24/2021,Caldwell,6
4/23/2021,Caldwell,18
4/22/2021,Caldwell,42
4/21/2021,Caldwell,23
4/20/2021,Caldwell,28
4/19/2021,Caldwell,9
4/18/2021,Caldwell,4
4/17/2021,Caldwell,6
4/16/2021,Caldwell,53
4/15/2021,Caldwell,68
4/14/2021,Caldwell,58
4/13/2021,Caldwell,28
4/12/2021,Caldwell,46
4/11/2021,Caldwell,3
4/10/2021,Caldwell,36
4/9/2021,Caldwell,61
4/8/2021,Caldwell,48
4/7/2021,Caldwell,34
4/6/2021,Caldwell,31
4/5/2021,Caldwell,13
4/4/2021,Caldwell,1
4/3/2021,Caldwell,5
4/2/2021,Caldwell,30
4/1/2021,Caldwell,24
3/31/2021,Caldwell,22
3/30/2021,Caldwell,28
3/29/2021,Caldwell,19
3/28/2021,Caldwell,1
3/27/2021,Caldwell,4
3/26/2021,Caldwell,39
3/25/2021,Caldwell,49
3/24/2021,Caldwell,50
3/23/2021,Caldwell,26
3/22/2021,Caldwell,17
3/21/2021,Caldwell,2
3/20/2021,Caldwell,433
3/19/2021,Caldwell,43
3/18/2021,Caldwell,70
3/17/2021,Caldwell,37
3/16/2021,Caldwell,34
3/15/2021,Caldwell,29
3/14/2021,Caldwell,3
3/13/2021,Caldwell,3
3/12/2021,Caldwell,34
3/11/2021,Caldwell,22
3/10/2021,Caldwell,11
3/9/2021,Caldwell,34
3/8/2021,Caldwell,14
3/7/2021,Caldwell,3
3/6/2021,Caldwell,13
3/5/2021,Caldwell,56
3/4/2021,Caldwell,41
3/3/2021,Caldwell,59
3/2/2021,Caldwell,49
3/1/2021,Caldwell,28
2/28/2021,Caldwell,2
2/27/2021,Caldwell,26
2/26/2021,Caldwell,42
2/25/2021,Caldwell,58
2/24/2021,Caldwell,27
2/23/2021,Caldwell,31
2/22/2021,Caldwell,26
2/21/2021,Caldwell,3
2/20/2021,Caldwell,421
